T,Delta,pO2
1203.27405,0.08249,0.028
1203.34094,0.08247,0.028
1203.41003,0.08251,0.028
1203.47302,0.08255,0.028
1203.54504,0.08263,0.028
1203.61499,0.08261,0.028
1203.68396,0.08251,0.028
1203.755,0.08237,0.028
1203.82202,0.08259,0.028
1203.88501,0.08276,0.028
1203.95801,0.08268,0.028
1204.01794,0.08261,0.028
1204.08301,0.08263,0.028
1204.15002,0.08265,0.028
1204.21301,0.08271,0.028
1204.28503,0.08263,0.028
1204.34705,0.08263,0.028
1204.40796,0.0828,0.028
1204.47302,0.08285,0.028
1204.54004,0.08254,0.028
1204.60706,0.08288,0.028
1204.677,0.08279,0.028
1204.74304,0.08278,0.028
1204.80798,0.08292,0.028
1204.87903,0.08279,0.028
1204.948,0.08296,0.028
1205.01501,0.08298,0.028
1205.08203,0.08306,0.028
1205.14697,0.08296,0.028
1205.20801,0.0829,0.028
1205.28101,0.08306,0.028
1205.34705,0.08302,0.028
1205.40503,0.08304,0.028
1205.47302,0.08313,0.028
1205.54395,0.08311,0.028
1205.61401,0.08308,0.028
1205.68298,0.0832,0.028
1205.75,0.08321,0.028
1205.81104,0.08317,0.028
1205.87695,0.08319,0.028
1205.94397,0.08331,0.028
1206.00903,0.08318,0.028
1206.07202,0.08383,0.028
1206.14099,0.08326,0.028
1206.20703,0.08322,0.028
1206.28101,0.08323,0.028
1206.33899,0.08333,0.028
1206.41101,0.0834,0.028
1206.474,0.0834,0.028
1206.54602,0.08341,0.028
1206.61597,0.08337,0.028
1206.68298,0.08335,0.028
1206.75098,0.08337,0.028
1206.81702,0.08348,0.028
1206.88196,0.08354,0.028
1206.948,0.08357,0.028
1207.01099,0.08352,0.028
1207.08301,0.08397,0.028
1207.14697,0.0834,0.028
1207.21704,0.08356,0.028
1207.28101,0.08355,0.028
1207.354,0.08359,0.028
1207.41797,0.08363,0.028
1207.47803,0.08368,0.028
1207.547,0.08375,0.028
1207.61499,0.08371,0.028
1207.68005,0.08373,0.028
1207.74402,0.08374,0.028
1207.81104,0.08374,0.028
1207.88,0.08375,0.028
1207.94897,0.08378,0.028
1208.01294,0.08386,0.028
1208.07495,0.08385,0.028
1208.14502,0.08383,0.028
1208.21106,0.08385,0.028
1208.28601,0.08391,0.028
1208.34998,0.08399,0.028
1208.41699,0.08376,0.028
1208.48206,0.08418,0.028
1208.55103,0.08434,0.028
1208.60999,0.08416,0.028
1208.67297,0.08419,0.028
1208.73206,0.08401,0.028
1208.79297,0.08413,0.028
1208.86304,0.08416,0.028
1208.92798,0.08407,0.028
1208.99304,0.08414,0.028
1209.05396,0.08416,0.028
1209.125,0.08417,0.028
1209.19495,0.08415,0.028
1209.26001,0.08417,0.028
1209.323,0.08421,0.028
1209.39001,0.08428,0.028
1209.45203,0.08431,0.028
1209.521,0.08433,0.028
1209.58496,0.08482,0.028
1209.65601,0.08416,0.028
1209.73206,0.08428,0.028
1209.79199,0.08436,0.028
1209.85706,0.08431,0.028
1209.93896,0.08429,0.028
1209.99902,0.08442,0.028
1210.06104,0.08433,0.028
1210.12903,0.08442,0.028
1210.19897,0.08456,0.028
1210.26001,0.08447,0.028
1210.328,0.08452,0.028
1210.39404,0.08446,0.028
1210.45996,0.08449,0.028
1210.526,0.08456,0.028
1210.58997,0.08431,0.028
1210.67004,0.08452,0.028
1210.73206,0.08468,0.028
1210.80005,0.08472,0.028
1210.86096,0.08479,0.028
1210.93103,0.08481,0.028
1210.995,0.08474,0.028
1211.06299,0.08473,0.028
1211.13306,0.08473,0.028
1211.20398,0.08463,0.028
1211.26904,0.08462,0.028
1211.33203,0.08479,0.028
1211.39294,0.0848,0.028
1211.45996,0.08486,0.028
1211.52295,0.08489,0.028
1211.59802,0.08499,0.028
1211.66296,0.08496,0.028
1211.729,0.08487,0.028
1211.79602,0.08486,0.028
1211.86096,0.08495,0.028
1211.92896,0.08501,0.028
1212.00305,0.08501,0.028
1212.07397,0.08503,0.028
1212.13501,0.08506,0.028
1212.20203,0.08506,0.028
1212.276,0.08502,0.028
1212.33398,0.08509,0.028
1212.40698,0.08504,0.028
1212.47302,0.08511,0.028
1212.54297,0.08534,0.028
1212.60095,0.08534,0.028
1212.67798,0.08522,0.028
1212.73401,0.08535,0.028
1212.79797,0.08514,0.028
1212.87,0.08511,0.028
1212.93005,0.08533,0.028
1212.995,0.08546,0.028
1213.06299,0.08537,0.028
1213.13403,0.08528,0.028
1213.19299,0.08534,0.028
1213.24805,0.08528,0.028
1213.31604,0.08545,0.028
1213.38098,0.08541,0.028
1213.44604,0.08542,0.028
1213.51599,0.08531,0.028
1213.57202,0.08533,0.028
1213.64502,0.08542,0.028
1213.71997,0.0855,0.028
1213.78198,0.08554,0.028
1213.84497,0.08548,0.028
1213.91895,0.08548,0.028
1213.99194,0.0855,0.028
1214.05798,0.08559,0.028
1214.12805,0.08568,0.028
1214.18799,0.08563,0.028
1214.25598,0.08558,0.028
1214.31897,0.08576,0.028
1214.38403,0.08583,0.028
1214.45801,0.08576,0.028
1214.52405,0.08569,0.028
1214.59204,0.08574,0.028
1214.65796,0.08573,0.028
1214.72498,0.08578,0.028
1214.78601,0.08594,0.028
1214.84998,0.08582,0.028
1214.91602,0.08582,0.028
1214.98706,0.08584,0.028
1215.05298,0.08579,0.028
1215.12195,0.08588,0.028
1215.18799,0.08605,0.028
1215.25598,0.08601,0.028
1215.32996,0.08594,0.028
1215.39502,0.08591,0.028
1215.45496,0.08603,0.028
1215.52698,0.08623,0.028
1215.59204,0.08592,0.028
1215.66394,0.08582,0.028
1215.73401,0.08623,0.028
1215.79797,0.0861,0.028
1215.86401,0.0861,0.028
1215.93396,0.08611,0.028
1215.99902,0.08624,0.028
1216.06396,0.08597,0.028
1216.13501,0.08628,0.028
1216.19604,0.08627,0.028
1216.26196,0.08633,0.028
1216.32703,0.08632,0.028
1216.38794,0.08639,0.028
1216.45703,0.08628,0.028
1216.52405,0.08626,0.028
1216.59302,0.0863,0.028
1216.65796,0.08636,0.028
1216.72705,0.08639,0.028
1216.78894,0.08612,0.028
1216.85498,0.08663,0.028
1216.92395,0.08663,0.028
1216.98901,0.08656,0.028
1217.05298,0.08651,0.028
1217.12097,0.08654,0.028
1217.19202,0.08653,0.028
1217.25195,0.08642,0.028
1217.31299,0.08657,0.028
1217.37402,0.08663,0.028
1217.44897,0.08659,0.028
1217.50598,0.08671,0.028
1217.58105,0.08671,0.028
1217.64294,0.08675,0.028
1217.71301,0.08673,0.028
1217.776,0.08666,0.028
1217.84497,0.08674,0.028
1217.91199,0.08677,0.028
1217.97998,0.08677,0.028
1218.04199,0.08678,0.028
1218.10803,0.0868,0.028
1218.17798,0.08677,0.028
1218.245,0.08681,0.028
1218.30603,0.08687,0.028
1218.37598,0.08682,0.028
1218.43896,0.0868,0.028
1218.51904,0.08696,0.028
1218.57898,0.08699,0.028
1218.646,0.0869,0.028
1218.70703,0.08705,0.028
1218.77002,0.08699,0.028
1218.84302,0.08693,0.028
1218.91504,0.08704,0.028
1218.98206,0.08701,0.028
1219.04797,0.08702,0.028
1219.11206,0.08713,0.028
1219.177,0.08709,0.028
1219.24695,0.087,0.028
1219.31494,0.08739,0.028
1219.37695,0.08722,0.028
1219.44397,0.0871,0.028
1219.521,0.08733,0.028
1219.58704,0.0873,0.028
1219.64404,0.08728,0.028
1219.70496,0.08729,0.028
1219.771,0.08732,0.028
1219.84204,0.08734,0.028
1219.91199,0.08721,0.028
1219.979,0.08717,0.028
1220.04395,0.08724,0.028
1220.10999,0.08739,0.028
1220.17102,0.08744,0.028
1220.24097,0.08768,0.028
1220.30798,0.0874,0.028
1220.36902,0.08713,0.028
1220.43994,0.08736,0.028
1220.51001,0.08749,0.028
1220.57202,0.08757,0.028
1220.63501,0.08762,0.028
1220.70203,0.0876,0.028
1220.77405,0.0876,0.028
1220.84094,0.08753,0.028
1220.90405,0.08752,0.028
1220.96704,0.08767,0.028
1221.03296,0.08773,0.028
1221.099,0.08772,0.028
1221.15796,0.08764,0.028
1221.23303,0.08774,0.028
1221.30505,0.08783,0.028
1221.36902,0.08783,0.028
1221.44104,0.08767,0.028
1221.49902,0.08768,0.028
1221.56201,0.08784,0.028
1221.62805,0.08791,0.028
1221.69104,0.08776,0.028
1221.75806,0.08793,0.028
1221.83301,0.08805,0.028
1221.88904,0.0878,0.028
1221.96106,0.08773,0.028
1222.03003,0.08794,0.028
1222.09595,0.08798,0.028
1222.15906,0.08797,0.028
1222.22595,0.08801,0.028
1222.29102,0.08806,0.028
1222.35803,0.08796,0.028
1222.42505,0.08802,0.028
1222.49097,0.08822,0.028
1222.55396,0.0879,0.028
1222.625,0.08811,0.028
1222.68396,0.08807,0.028
1222.74597,0.08822,0.028
1222.81201,0.0883,0.028
1222.88306,0.08826,0.028
1222.94897,0.0882,0.028
1223.01794,0.0883,0.028
1223.08606,0.08829,0.028
1223.15198,0.0882,0.028
1223.22205,0.08828,0.028
1223.28406,0.08831,0.028
1223.354,0.0884,0.028
1223.41797,0.0882,0.028
1223.48999,0.08824,0.028
1223.55701,0.08835,0.028
1223.62,0.08839,0.028
1223.68506,0.08839,0.028
1223.75195,0.08834,0.028
1223.82202,0.08842,0.028
1223.88501,0.08857,0.028
1223.95996,0.08868,0.028
1224.02002,0.08858,0.028
1224.08398,0.08866,0.028
1224.14404,0.0886,0.028
1224.21802,0.08857,0.028
1224.28699,0.08854,0.028
1224.34595,0.0887,0.028
1224.41199,0.08869,0.028
1224.47998,0.08861,0.028
1224.547,0.08876,0.028
1224.61499,0.08883,0.028
1224.677,0.08884,0.028
1224.73901,0.08885,0.028
1224.79895,0.08872,0.028
1224.87195,0.08906,0.028
1224.93799,0.08888,0.028
1225,0.08878,0.028
1225.07495,0.08891,0.028
1225.14099,0.08897,0.028
1225.19995,0.08914,0.028
1225.26599,0.08918,0.028
1225.33301,0.08888,0.028
1225.401,0.08886,0.028
1225.47595,0.08893,0.028
1225.54004,0.08889,0.028
1225.604,0.08898,0.028
1225.67505,0.08911,0.028
1225.74402,0.08912,0.028
1225.81299,0.08914,0.028
1225.87402,0.08905,0.028
1225.94202,0.08911,0.028
1226.00403,0.08907,0.028
1226.07397,0.08909,0.028
1226.14404,0.08908,0.028
1226.203,0.08912,0.028
1226.28198,0.08929,0.028
1226.36902,0.08925,0.028
1226.453,0.08932,0.028
1226.53003,0.08924,0.028
1226.604,0.08923,0.028
1226.677,0.08931,0.028
1226.74194,0.08926,0.028
1226.80603,0.0895,0.028
1226.87598,0.08952,0.028
1226.93896,0.08946,0.028
1226.99805,0.08946,0.028
1227.05701,0.08926,0.028
1227.13696,0.08943,0.028
1227.19495,0.08969,0.028
1227.26904,0.08947,0.028
1227.34094,0.08939,0.028
1227.40503,0.08947,0.028
1227.46704,0.08961,0.028
1227.53796,0.08972,0.028
1227.604,0.0896,0.028
1227.67102,0.08963,0.028
1227.73206,0.08968,0.028
1227.80005,0.08967,0.028
1227.86499,0.08952,0.028
1227.93298,0.08953,0.028
1227.99805,0.08969,0.028
1228.06104,0.08972,0.028
1228.13196,0.08967,0.028
1228.19299,0.08981,0.028
1228.26001,0.08985,0.028
1228.32996,0.08987,0.028
1228.39697,0.0899,0.028
1228.46204,0.08986,0.028
1228.53296,0.08981,0.028
1228.59204,0.08988,0.028
1228.65906,0.08999,0.028
1228.72803,0.09,0.028
1228.78796,0.09,0.028
1228.85901,0.09004,0.028
1228.92896,0.09001,0.028
1228.99805,0.09002,0.028
1229.06299,0.09017,0.028
1229.12695,0.09018,0.028
1229.198,0.09005,0.028
1229.25598,0.09004,0.028
1229.32104,0.0901,0.028
1229.38696,0.09006,0.028
1229.45203,0.09007,0.028
1229.52295,0.0902,0.028
1229.58398,0.09007,0.028
1229.65906,0.08996,0.028
1229.73303,0.09006,0.028
1229.79004,0.09028,0.028
1229.85999,0.09043,0.028
1229.91895,0.09047,0.028
1229.98804,0.09042,0.028
1230.05298,0.09045,0.028
1230.11804,0.09038,0.028
1230.18506,0.09035,0.028
1230.24695,0.09041,0.028
1230.31604,0.09043,0.028
1230.38196,0.0903,0.028
1230.44995,0.0903,0.028
1230.52405,0.09041,0.028
1230.59094,0.09048,0.028
1230.65405,0.09052,0.028
1230.724,0.08997,0.028
1230.78699,0.09045,0.028
1230.85303,0.09038,0.028
1230.92798,0.09062,0.028
1230.98999,0.09044,0.028
1231.05103,0.09056,0.028
1231.12402,0.09076,0.028
1231.18994,0.09059,0.028
1231.25195,0.09063,0.028
1231.323,0.09067,0.028
1231.38904,0.0913,0.028
1231.45801,0.09105,0.028
1231.51904,0.09093,0.028
1231.59204,0.09085,0.028
1231.65503,0.09087,0.028
1231.72205,0.09064,0.028
1231.79199,0.09082,0.028
1231.85205,0.09084,0.028
1231.92004,0.09079,0.028
1231.98206,0.09089,0.028
1232.04895,0.09093,0.028
1232.11206,0.09094,0.028
1232.177,0.09103,0.028
1232.25,0.09105,0.028
1232.31299,0.09107,0.028
1232.38,0.09117,0.028
1232.44897,0.09093,0.028
1232.51697,0.09103,0.028
1232.58496,0.09106,0.028
1232.65405,0.09115,0.028
1232.71802,0.09107,0.028
1232.78198,0.09102,0.028
1232.84802,0.09109,0.028
1232.91199,0.09116,0.028
1232.97595,0.09109,0.028
1233.04297,0.09104,0.028
1233.10999,0.09117,0.028
1233.17395,0.09131,0.028
1233.24597,0.09135,0.028
1233.30603,0.09134,0.028
1233.38098,0.09128,0.028
1233.44495,0.09128,0.028
1233.51904,0.09145,0.028
1233.58496,0.09153,0.028
1233.65503,0.09132,0.028
1233.71802,0.0915,0.028
1233.78406,0.09142,0.028
1233.85303,0.09138,0.028
1233.92395,0.09166,0.028
1233.98706,0.09158,0.028
1234.05505,0.09142,0.028
1234.12,0.09143,0.028
1234.18799,0.09138,0.028
1234.25098,0.0913,0.028
1234.31604,0.09143,0.028
1234.38599,0.09145,0.028
1234.45398,0.09164,0.028
1234.51794,0.09176,0.028
1234.58606,0.09183,0.028
1234.65405,0.09175,0.028
1234.71704,0.09168,0.028
1234.78601,0.09169,0.028
1234.85901,0.0918,0.028
1234.922,0.09185,0.028
1234.98999,0.09174,0.028
1235.05701,0.09174,0.028
1235.11902,0.09176,0.028
1235.19104,0.09167,0.028
1235.25598,0.09175,0.028
1235.32898,0.09182,0.028
1235.39404,0.09198,0.028
1235.45605,0.09201,0.028
1235.52197,0.09186,0.028
1235.58704,0.09147,0.028
1235.65405,0.09198,0.028
1235.71997,0.09213,0.028
1235.78296,0.09224,0.028
1235.85706,0.09221,0.028
1235.92297,0.09209,0.028
1235.98999,0.09208,0.028
1236.05396,0.09209,0.028
1236.11902,0.09214,0.028
1236.18604,0.09249,0.028
1236.25598,0.092,0.028
1236.31799,0.09181,0.028
1236.39294,0.09194,0.028
1236.45398,0.09206,0.028
1236.52197,0.09215,0.028
1236.58496,0.0923,0.028
1236.65796,0.0923,0.028
1236.724,0.0928,0.028
1236.78699,0.09241,0.028
1236.85205,0.09201,0.028
1236.92896,0.09207,0.028
1236.995,0.09232,0.028
1237.06604,0.09257,0.028
1237.13,0.0924,0.028
1237.198,0.09247,0.028
1237.26099,0.09259,0.028
1237.32703,0.09239,0.028
1237.39502,0.09233,0.028
1237.46204,0.09249,0.028
1237.526,0.09247,0.028
1237.59595,0.09258,0.028
1237.65906,0.09258,0.028
1237.72803,0.09267,0.028
1237.78601,0.09247,0.028
1237.85706,0.09248,0.028
1237.92395,0.09245,0.028
1237.99097,0.09271,0.028
1238.06299,0.09273,0.028
1238.13098,0.09265,0.028
1238.19202,0.09269,0.028
1238.25598,0.09279,0.028
1238.32495,0.09293,0.028
1238.39294,0.09288,0.028
1238.46399,0.09284,0.028
1238.52502,0.09283,0.028
1238.59204,0.09283,0.028
1238.65906,0.09281,0.028
1238.72705,0.09281,0.028
1238.79504,0.09282,0.028
1238.85999,0.09258,0.028
1238.93103,0.093,0.028
1238.99304,0.09295,0.028
1239.06006,0.09301,0.028
1239.13098,0.09305,0.028
1239.19299,0.09231,0.028
1239.25598,0.09272,0.028
1239.32605,0.09312,0.028
1239.39905,0.09336,0.028
1239.46704,0.09335,0.028
1239.52405,0.09318,0.028
1239.58997,0.09315,0.028
1239.65796,0.09327,0.028
1239.72498,0.09326,0.028
1239.797,0.09328,0.028
1239.85901,0.09321,0.028
1239.91296,0.09321,0.028
1239.98804,0.09321,0.028
1240.06104,0.09308,0.028
1240.12805,0.09312,0.028
1240.19299,0.0933,0.028
1240.25305,0.09347,0.028
1240.323,0.09347,0.028
1240.39294,0.09344,0.028
1240.45496,0.09333,0.028
1240.521,0.09346,0.028
1240.59302,0.09356,0.028
1240.65698,0.09352,0.028
1240.724,0.09354,0.028
1240.78699,0.09383,0.028
1240.85901,0.09341,0.028
1240.922,0.09334,0.028
1240.98901,0.09327,0.028
1241.05396,0.09345,0.028
1241.12097,0.09358,0.028
1241.20496,0.09355,0.028
1241.26196,0.09366,0.028
1241.32996,0.0937,0.028
1241.40295,0.09359,0.028
1241.45703,0.09358,0.028
1241.52795,0.09403,0.028
1241.59094,0.09385,0.028
1241.65405,0.09375,0.028
1241.71704,0.0938,0.028
1241.79297,0.09385,0.028
1241.86401,0.09388,0.028
1241.91797,0.09402,0.028
1241.98804,0.0937,0.028
1242.05798,0.09369,0.028
1242.12805,0.09394,0.028
1242.19397,0.0937,0.028
1242.26001,0.09387,0.028
1242.32397,0.09392,0.028
1242.39197,0.09386,0.028
1242.45398,0.09397,0.028
1242.526,0.09404,0.028
1242.58606,0.09411,0.028
1242.66003,0.09402,0.028
1242.72498,0.09412,0.028
1242.78101,0.09443,0.028
1242.85596,0.09401,0.028
1242.92603,0.09391,0.028
1242.99304,0.09393,0.028
1243.05896,0.094,0.028
1243.125,0.09454,0.028
1243.19104,0.09443,0.028
1243.27405,0.094,0.028
1243.35596,0.09413,0.028
1243.44104,0.09416,0.028
1243.51599,0.09419,0.028
1243.59094,0.09413,0.028
1243.64795,0.09414,0.028
1243.703,0.0943,0.028
1243.75403,0.09439,0.028
1243.81006,0.0944,0.028
1243.87695,0.09442,0.028
1243.93298,0.09454,0.028
1244.00403,0.09472,0.028
1244.06702,0.09471,0.028
1244.13,0.09449,0.028
1244.19397,0.09422,0.028
1244.26196,0.09467,0.028
1244.328,0.09462,0.028
1244.40002,0.09455,0.028
1244.46399,0.09458,0.028
1244.52698,0.0947,0.028
1244.60303,0.09465,0.028
1244.66504,0.09454,0.028
1244.73596,0.09465,0.028
1244.79602,0.09475,0.028
1244.85803,0.09507,0.028
1244.91797,0.09483,0.028
1244.98401,0.0948,0.028
1245.05798,0.0947,0.028
1245.12097,0.09464,0.028
1245.18005,0.09479,0.028
1245.245,0.09489,0.028
1245.31702,0.09487,0.028
1245.38,0.09493,0.028
1245.44397,0.09495,0.028
1245.51904,0.09492,0.028
1245.57996,0.09483,0.028
1245.64905,0.0948,0.028
1245.70996,0.09473,0.028
1245.77905,0.09473,0.028
1245.85596,0.09519,0.028
1245.90906,0.09493,0.028
1245.97302,0.09494,0.028
1246.04395,0.09501,0.028
1246.10205,0.09509,0.028
1246.17395,0.09506,0.028
1246.24597,0.09514,0.028
1246.31396,0.09517,0.028
1246.38403,0.09522,0.028
1246.44604,0.09492,0.028
1246.50806,0.09534,0.028
1246.578,0.09529,0.028
1246.64697,0.09525,0.028
1246.71204,0.09549,0.028
1246.776,0.09525,0.028
1246.84399,0.09518,0.028
1246.91199,0.09518,0.028
1246.97705,0.09528,0.028
1247.04504,0.09522,0.028
1247.10999,0.09544,0.028
1247.17603,0.09553,0.028
1247.23901,0.09544,0.028
1247.31104,0.09525,0.028
1247.37805,0.09527,0.028
1247.43005,0.09563,0.028
1247.51001,0.09555,0.028
1247.57605,0.09554,0.028
1247.64404,0.09571,0.028
1247.71301,0.09559,0.028
1247.776,0.09558,0.028
1247.83899,0.09562,0.028
1247.90601,0.09557,0.028
1247.97302,0.09563,0.028
1248.03601,0.09562,0.028
1248.10205,0.09536,0.028
1248.16797,0.09534,0.028
1248.23804,0.09592,0.028
1248.30701,0.09589,0.028
1248.37195,0.09593,0.028
1248.42798,0.09581,0.028
1248.49695,0.09569,0.028
1248.57104,0.09586,0.028
1248.64294,0.09617,0.028
1248.70398,0.09561,0.028
1248.77502,0.0956,0.028
1248.83997,0.09571,0.028
1248.90796,0.09589,0.028
1248.97302,0.096,0.028
1249.03796,0.09591,0.028
1249.09998,0.09601,0.028
1249.17004,0.09605,0.028
1249.23901,0.09594,0.028
1249.30505,0.09591,0.028
1249.375,0.09598,0.028
1249.43701,0.09614,0.028
1249.50696,0.09616,0.028
1249.57104,0.09621,0.028
1249.64502,0.09605,0.028
1249.70996,0.09607,0.028
1249.78003,0.0961,0.028
1249.84302,0.09604,0.028
1249.90796,0.09614,0.028
1249.97302,0.09623,0.028
1250.04199,0.09623,0.028
1250.10095,0.09631,0.028
1250.15906,0.09633,0.028
1250.23596,0.09634,0.028
1250.302,0.09638,0.028
1250.36902,0.0964,0.028
1250.43701,0.09633,0.028
1250.50696,0.09619,0.028
1250.57397,0.09631,0.028
1250.63904,0.09644,0.028
1250.70496,0.09639,0.028
1250.77905,0.09638,0.028
1250.83704,0.0965,0.028
1250.90295,0.09654,0.028
1250.974,0.09656,0.028
1251.04199,0.09655,0.028
1251.10901,0.09669,0.028
1251.17505,0.09661,0.028
1251.23901,0.09651,0.028
1251.30396,0.09666,0.028
1251.37305,0.09673,0.028
1251.44202,0.09673,0.028
1251.50403,0.09665,0.028
1251.573,0.09666,0.028
1251.64197,0.09674,0.028
1251.70105,0.09681,0.028
1251.76904,0.09714,0.028
1251.83496,0.09693,0.028
1251.89905,0.09667,0.028
1251.97095,0.09672,0.028
1252.03601,0.0968,0.028
1252.10706,0.09689,0.028
1252.16797,0.09685,0.028
1252.23096,0.09692,0.028
1252.30103,0.09694,0.028
1252.36804,0.09685,0.028
1252.42896,0.09696,0.028
1252.50195,0.09706,0.028
1252.573,0.09692,0.028
1252.63501,0.09687,0.028
1252.70105,0.09693,0.028
1252.77002,0.09712,0.028
1252.83997,0.09706,0.028
1252.90405,0.09714,0.028
1252.974,0.09729,0.028
1253.03796,0.09725,0.028
1253.10205,0.09719,0.028
1253.17297,0.09713,0.028
1253.23596,0.09715,0.028
1253.30005,0.09687,0.028
1253.37195,0.09682,0.028
1253.43201,0.09767,0.028
1253.505,0.09754,0.028
1253.573,0.09736,0.028
1253.63306,0.09721,0.028
1253.698,0.09724,0.028
1253.76599,0.09738,0.028
1253.828,0.09739,0.028
1253.901,0.09724,0.028
1253.95898,0.09743,0.028
1254.03296,0.09747,0.028
1254.10095,0.09748,0.028
1254.17004,0.09747,0.028
1254.23706,0.0975,0.028
1254.30103,0.09754,0.028
1254.36804,0.09738,0.028
1254.43604,0.09742,0.028
1254.505,0.09767,0.028
1254.55798,0.09761,0.028
1254.64099,0.09757,0.028
1254.69995,0.09762,0.028
1254.77295,0.09771,0.028
1254.83997,0.09779,0.028
1254.90503,0.09767,0.028
1254.96204,0.09779,0.028
1255.03198,0.09771,0.028
1255.10999,0.09771,0.028
1255.18298,0.0978,0.028
1255.25,0.09778,0.028
1255.31799,0.09785,0.028
1255.39197,0.09794,0.028
1255.45398,0.09783,0.028
1255.51599,0.09791,0.028
1255.57898,0.09797,0.028
1255.65198,0.0979,0.028
1255.72205,0.09792,0.028
1255.78503,0.09792,0.028
1255.85095,0.09802,0.028
1255.91003,0.09807,0.028
1255.97302,0.098,0.028
1256.04895,0.09808,0.028
1256.11902,0.09798,0.028
1256.19604,0.09796,0.028
1256.26404,0.09801,0.028
1256.32996,0.09811,0.028
1256.39502,0.09816,0.028
1256.45605,0.09826,0.028
1256.51904,0.09834,0.028
1256.58203,0.09803,0.028
1256.64099,0.09809,0.028
1256.69995,0.09823,0.028
1256.76794,0.09823,0.028
1256.83496,0.09831,0.028
1256.89697,0.09839,0.028
1256.96594,0.09836,0.028
1257.02405,0.09837,0.028
1257.09302,0.09834,0.028
1257.16003,0.09835,0.028
1257.21899,0.09838,0.028
1257.28296,0.09832,0.028
1257.35205,0.09836,0.028
1257.42798,0.09843,0.028
1257.48206,0.09842,0.028
1257.56104,0.09854,0.028
1257.625,0.0986,0.028
1257.68994,0.09861,0.028
1257.75806,0.09845,0.028
1257.82104,0.09845,0.028
1257.88904,0.09864,0.028
1257.95203,0.09868,0.028
1258.02002,0.09849,0.028
1258.08606,0.0987,0.028
1258.15295,0.09863,0.028
1258.22205,0.09862,0.028
1258.28503,0.09877,0.028
1258.35095,0.09866,0.028
1258.41296,0.09886,0.028
1258.47998,0.09879,0.028
1258.54895,0.09881,0.028
1258.61902,0.09884,0.028
1258.68298,0.09879,0.028
1258.74304,0.09889,0.028
1258.80798,0.09887,0.028
1258.87195,0.09886,0.028
1258.93896,0.09904,0.028
1259.00806,0.09898,0.028
1259.078,0.09875,0.028
1259.14197,0.0988,0.028
1259.20605,0.09889,0.028
1259.27905,0.09899,0.028
1259.349,0.09907,0.028
1259.40906,0.09909,0.028
1259.47595,0.09908,0.028
1259.54199,0.09905,0.028
1259.61304,0.09903,0.028
1259.68103,0.09911,0.028
1259.74304,0.09917,0.028
1259.80896,0.09917,0.028
1259.87805,0.09926,0.028
1259.94104,0.09925,0.028
1260.01001,0.09932,0.028
1260.08496,0.09938,0.028
1260.146,0.0993,0.028
1260.21301,0.09919,0.028
1260.27905,0.09921,0.028
1260.34595,0.09928,0.028
1260.41296,0.09943,0.028
1260.479,0.09944,0.028
1260.54602,0.09935,0.028
1260.61694,0.09932,0.028
1260.67896,0.09938,0.028
1260.74194,0.09935,0.028
1260.80396,0.09934,0.028
1260.87598,0.09959,0.028
1260.94202,0.09958,0.028
1261.00598,0.09943,0.028
1261.06799,0.09955,0.028
1261.14099,0.09952,0.028
1261.20703,0.09945,0.028
1261.28003,0.09949,0.028
1261.33496,0.09959,0.028
1261.41101,0.09965,0.028
1261.47498,0.09973,0.028
1261.54102,0.09984,0.028
1261.61206,0.0997,0.028
1261.66895,0.09962,0.028
1261.73401,0.09965,0.028
1261.80005,0.0996,0.028
1261.87195,0.09968,0.028
1261.93103,0.0998,0.028
1261.995,0.09985,0.028
1262.06104,0.09988,0.028
1262.13696,0.09981,0.028
1262.21301,0.09979,0.028
1262.27002,0.0999,0.028
1262.33203,0.10003,0.028
1262.40503,0.10002,0.028
1262.46704,0.10002,0.028
1262.53699,0.09997,0.028
1262.60803,0.09996,0.028
1262.66699,0.09998,0.028
1262.73499,0.10001,0.028
1262.797,0.10009,0.028
1262.86206,0.1001,0.028
1262.92798,0.10006,0.028
1263.005,0.09999,0.028
1263.06396,0.10008,0.028
1263.13501,0.10015,0.028
1263.20398,0.10009,0.028
1263.27698,0.10037,0.028
1263.33801,0.10034,0.028
1263.39404,0.10024,0.028
1263.46399,0.10028,0.028
1263.53296,0.10026,0.028
1263.599,0.10031,0.028
1263.66394,0.10032,0.028
1263.73596,0.10028,0.028
1263.79797,0.10041,0.028
1263.85803,0.10049,0.028
1263.91797,0.10033,0.028
1263.98596,0.10022,0.028
1264.04297,0.10034,0.028
1264.10901,0.10069,0.028
1264.18005,0.10035,0.028
1264.23999,0.10029,0.028
1264.30103,0.09984,0.028
1264.37,0.10022,0.028
1264.43298,0.10056,0.028
1264.50098,0.10056,0.028
1264.56396,0.10061,0.028
1264.62305,0.10074,0.028
1264.68701,0.10076,0.028
1264.75598,0.10069,0.028
1264.83105,0.10064,0.028
1264.90796,0.10064,0.028
1264.97705,0.10075,0.028
1265.05896,0.10066,0.028
1265.12805,0.10064,0.028
1265.19299,0.10076,0.028
1265.26196,0.10078,0.028
1265.328,0.10075,0.028
1265.39099,0.1008,0.028
1265.453,0.1008,0.028
1265.51294,0.10081,0.028
1265.578,0.10089,0.028
1265.646,0.10073,0.028
1265.71399,0.10099,0.028
