T,Delta,pO2
1142.15002,0.05559,0.075
1142.21997,0.05582,0.075
1142.28296,0.05534,0.075
1142.35205,0.05549,0.075
1142.41602,0.05568,0.075
1142.48303,0.05572,0.075
1142.54602,0.05579,0.075
1142.60303,0.05581,0.075
1142.66602,0.05586,0.075
1142.72595,0.05589,0.075
1142.79395,0.0559,0.075
1142.86304,0.05592,0.075
1142.93201,0.05596,0.075
1143.00305,0.05596,0.075
1143.06702,0.05595,0.075
1143.13403,0.05583,0.075
1143.19495,0.05595,0.075
1143.26099,0.056,0.075
1143.33801,0.05602,0.075
1143.401,0.05606,0.075
1143.46399,0.05595,0.075
1143.53796,0.05595,0.075
1143.599,0.05591,0.075
1143.66394,0.05597,0.075
1143.73706,0.05605,0.075
1143.80005,0.05617,0.075
1143.86401,0.05623,0.075
1143.927,0.05614,0.075
1143.99597,0.05609,0.075
1144.06995,0.05608,0.075
1144.13306,0.05611,0.075
1144.198,0.05653,0.075
1144.26599,0.05614,0.075
1144.33105,0.05625,0.075
1144.40002,0.05626,0.075
1144.47302,0.0564,0.075
1144.53503,0.05638,0.075
1144.60498,0.05622,0.075
1144.66101,0.05633,0.075
1144.73206,0.05633,0.075
1144.79895,0.05648,0.075
1144.86401,0.05652,0.075
1144.92603,0.0565,0.075
1145.00403,0.05634,0.075
1145.06299,0.05635,0.075
1145.12903,0.05635,0.075
1145.20496,0.05634,0.075
1145.27295,0.05643,0.075
1145.33899,0.05718,0.075
1145.40906,0.05646,0.075
1145.47095,0.05667,0.075
1145.53894,0.05619,0.075
1145.60706,0.05641,0.075
1145.67297,0.05657,0.075
1145.72998,0.05665,0.075
1145.797,0.05664,0.075
1145.86499,0.05665,0.075
1145.93103,0.0566,0.075
1145.98999,0.05657,0.075
1146.06201,0.05662,0.075
1146.12903,0.05665,0.075
1146.19604,0.05672,0.075
1146.26001,0.0566,0.075
1146.328,0.05661,0.075
1146.39099,0.05679,0.075
1146.45203,0.05678,0.075
1146.526,0.05678,0.075
1146.58398,0.05691,0.075
1146.65295,0.05694,0.075
1146.71899,0.05676,0.075
1146.79199,0.05674,0.075
1146.85498,0.05709,0.075
1146.93103,0.05695,0.075
1146.99695,0.0569,0.075
1147.06006,0.05689,0.075
1147.12,0.05694,0.075
1147.18506,0.05692,0.075
1147.25305,0.05701,0.075
1147.323,0.05703,0.075
1147.39197,0.05704,0.075
1147.44897,0.05708,0.075
1147.50903,0.05694,0.075
1147.57703,0.05703,0.075
1147.64099,0.05715,0.075
1147.71399,0.05703,0.075
1147.77905,0.05701,0.075
1147.83997,0.05713,0.075
1147.91296,0.05717,0.075
1147.98096,0.0569,0.075
1148.04004,0.05705,0.075
1148.12598,0.05708,0.075
1148.19397,0.05708,0.075
1148.25305,0.0571,0.075
1148.323,0.05723,0.075
1148.39294,0.05725,0.075
1148.45996,0.05726,0.075
1148.52502,0.05719,0.075
1148.59204,0.05728,0.075
1148.66199,0.05745,0.075
1148.72302,0.05739,0.075
1148.79504,0.05731,0.075
1148.86597,0.05738,0.075
1148.92603,0.05736,0.075
1148.99805,0.05741,0.075
1149.06396,0.05734,0.075
1149.12695,0.05749,0.075
1149.19604,0.05754,0.075
1149.26099,0.05748,0.075
1149.323,0.05748,0.075
1149.40295,0.05745,0.075
1149.48206,0.0575,0.075
1149.55798,0.05752,0.075
1149.61804,0.05747,0.075
1149.69104,0.05755,0.075
1149.76294,0.05735,0.075
1149.83105,0.05762,0.075
1149.90405,0.05764,0.075
1149.97205,0.05758,0.075
1150.04602,0.05763,0.075
1150.12402,0.05766,0.075
1150.18896,0.05772,0.075
1150.26001,0.05779,0.075
1150.31897,0.0578,0.075
1150.38196,0.05768,0.075
1150.45801,0.05769,0.075
1150.51904,0.05768,0.075
1150.58606,0.0577,0.075
1150.64502,0.05775,0.075
1150.70898,0.05783,0.075
1150.77002,0.05788,0.075
1150.83496,0.05784,0.075
1150.89697,0.05793,0.075
1150.95996,0.05795,0.075
1151.02795,0.05796,0.075
1151.10803,0.05822,0.075
1151.17798,0.05812,0.075
1151.24695,0.05781,0.075
1151.31702,0.05774,0.075
1151.39099,0.0579,0.075
1151.45703,0.05799,0.075
1151.52795,0.05804,0.075
1151.59302,0.0581,0.075
1151.65698,0.05812,0.075
1151.71899,0.05816,0.075
1151.78198,0.05808,0.075
1151.84094,0.05809,0.075
1151.90405,0.05813,0.075
1151.97302,0.05809,0.075
1152.03796,0.05816,0.075
1152.104,0.05825,0.075
1152.16602,0.05814,0.075
1152.23401,0.05815,0.075
1152.29504,0.05828,0.075
1152.34998,0.05833,0.075
1152.41504,0.05822,0.075
1152.47705,0.05807,0.075
1152.53699,0.05818,0.075
1152.61096,0.05839,0.075
1152.67102,0.05825,0.075
1152.729,0.05839,0.075
1152.79395,0.05836,0.075
1152.85999,0.05836,0.075
1152.93005,0.05844,0.075
1152.99194,0.05837,0.075
1153.05396,0.05845,0.075
1153.12097,0.05835,0.075
1153.18896,0.05832,0.075
1153.26001,0.0584,0.075
1153.32397,0.05849,0.075
1153.39099,0.05844,0.075
1153.45605,0.05849,0.075
1153.52795,0.05852,0.075
1153.58496,0.05851,0.075
1153.65906,0.05857,0.075
1153.72803,0.05859,0.075
1153.78894,0.05857,0.075
1153.86499,0.05873,0.075
1153.93799,0.05932,0.075
1154.00305,0.05827,0.075
1154.06604,0.05856,0.075
1154.13,0.05876,0.075
1154.19104,0.05869,0.075
1154.24902,0.05864,0.075
1154.31897,0.05878,0.075
1154.39001,0.05882,0.075
1154.453,0.05868,0.075
1154.52405,0.05862,0.075
1154.58704,0.05875,0.075
1154.65295,0.05871,0.075
1154.71497,0.05875,0.075
1154.78699,0.05927,0.075
1154.84802,0.05855,0.075
1154.91394,0.05865,0.075
1154.98206,0.05887,0.075
1155.05103,0.05892,0.075
1155.11206,0.05889,0.075
1155.177,0.05894,0.075
1155.25305,0.0589,0.075
1155.31201,0.05891,0.075
1155.37305,0.05897,0.075
1155.44299,0.05923,0.075
1155.51501,0.05906,0.075
1155.57703,0.05905,0.075
1155.65796,0.05902,0.075
1155.72095,0.05896,0.075
1155.78894,0.05898,0.075
1155.84705,0.05908,0.075
1155.91296,0.05917,0.075
1155.98706,0.05922,0.075
1156.05298,0.0593,0.075
1156.10901,0.05931,0.075
1156.17297,0.05931,0.075
1156.24304,0.0591,0.075
1156.31494,0.05906,0.075
1156.37903,0.05925,0.075
1156.43799,0.05928,0.075
1156.51501,0.05921,0.075
1156.58105,0.05937,0.075
1156.64905,0.05929,0.075
1156.71106,0.05932,0.075
1156.77002,0.05921,0.075
1156.83899,0.05949,0.075
1156.90906,0.05945,0.075
1156.97803,0.05942,0.075
1157.04395,0.05942,0.075
1157.11597,0.05944,0.075
1157.17896,0.0595,0.075
1157.23999,0.05954,0.075
1157.30298,0.05945,0.075
1157.38403,0.05944,0.075
1157.47205,0.05954,0.075
1157.56897,0.0596,0.075
1157.646,0.05957,0.075
1157.71997,0.05947,0.075
1157.79895,0.05944,0.075
1157.86694,0.05961,0.075
1157.93701,0.05952,0.075
1158.00305,0.05953,0.075
1158.073,0.0595,0.075
1158.14197,0.05965,0.075
1158.203,0.05983,0.075
1158.27197,0.06043,0.075
1158.328,0.05946,0.075
1158.38794,0.05957,0.075
1158.45703,0.05968,0.075
1158.51501,0.05976,0.075
1158.58704,0.05976,0.075
1158.646,0.05978,0.075
1158.71997,0.05985,0.075
1158.79602,0.05993,0.075
1158.86694,0.05996,0.075
1158.94299,0.05991,0.075
1159.00903,0.05986,0.075
1159.07397,0.05988,0.075
1159.14905,0.05995,0.075
1159.21106,0.06018,0.075
1159.28503,0.05998,0.075
1159.34595,0.06002,0.075
1159.41699,0.06008,0.075
1159.47595,0.06011,0.075
1159.54797,0.06006,0.075
1159.61902,0.06009,0.075
1159.677,0.06,0.075
1159.74695,0.06008,0.075
1159.81104,0.05985,0.075
1159.88196,0.06007,0.075
1159.94495,0.06012,0.075
1160.00806,0.0602,0.075
1160.07703,0.06034,0.075
1160.13904,0.06025,0.075
1160.20996,0.06019,0.075
1160.28894,0.06026,0.075
1160.36096,0.06016,0.075
1160.43201,0.06025,0.075
1160.50403,0.06019,0.075
1160.57104,0.0602,0.075
1160.63904,0.06032,0.075
1160.70703,0.06031,0.075
1160.77502,0.06024,0.075
1160.84302,0.06034,0.075
1160.91199,0.06079,0.075
1160.98401,0.06033,0.075
1161.04199,0.0604,0.075
1161.11401,0.06032,0.075
1161.18506,0.06032,0.075
1161.25598,0.06048,0.075
1161.323,0.06057,0.075
1161.38904,0.06069,0.075
1161.45605,0.06052,0.075
1161.52905,0.06046,0.075
1161.59094,0.06052,0.075
1161.65405,0.0605,0.075
1161.72705,0.06053,0.075
1161.79297,0.06065,0.075
1161.86401,0.06064,0.075
1161.91602,0.06063,0.075
1161.98499,0.06073,0.075
1162.047,0.06072,0.075
1162.11597,0.06076,0.075
1162.18201,0.06067,0.075
1162.24902,0.06083,0.075
1162.31897,0.06066,0.075
1162.38696,0.06071,0.075
1162.45496,0.06072,0.075
1162.521,0.06077,0.075
1162.59204,0.06079,0.075
1162.65503,0.06074,0.075
1162.72803,0.06083,0.075
1162.78699,0.06087,0.075
1162.86499,0.06088,0.075
1162.93604,0.06086,0.075
1163.01001,0.06106,0.075
1163.08496,0.0607,0.075
1163.15198,0.06086,0.075
1163.21594,0.06088,0.075
1163.28296,0.06101,0.075
1163.34705,0.06104,0.075
1163.41797,0.06108,0.075
1163.47498,0.06112,0.075
1163.547,0.06112,0.075
1163.61694,0.06098,0.075
1163.68103,0.061,0.075
1163.74597,0.06174,0.075
1163.81396,0.06112,0.075
1163.87195,0.06093,0.075
1163.93701,0.06098,0.075
1164.00806,0.06113,0.075
1164.07898,0.06109,0.075
1164.146,0.06106,0.075
1164.21106,0.06109,0.075
1164.28406,0.06114,0.075
1164.35095,0.0617,0.075
1164.41797,0.06127,0.075
1164.48401,0.06135,0.075
1164.55505,0.06127,0.075
1164.61902,0.06131,0.075
1164.68201,0.06161,0.075
1164.75,0.06132,0.075
1164.81299,0.06117,0.075
1164.87695,0.06112,0.075
1164.94202,0.06124,0.075
1165.01001,0.06136,0.075
1165.08105,0.06129,0.075
1165.146,0.06128,0.075
1165.21204,0.06147,0.075
1165.27905,0.06153,0.075
1165.34802,0.06146,0.075
1165.41394,0.06154,0.075
1165.48596,0.06149,0.075
1165.55701,0.06149,0.075
1165.62097,0.06159,0.075
1165.68506,0.06159,0.075
1165.75696,0.0616,0.075
1165.82605,0.06156,0.075
1165.89197,0.06154,0.075
1165.95801,0.06179,0.075
1166.02698,0.06186,0.075
1166.09497,0.06135,0.075
1166.15405,0.06159,0.075
1166.21704,0.06162,0.075
1166.29297,0.06176,0.075
1166.354,0.06178,0.075
1166.41895,0.0619,0.075
1166.48303,0.06182,0.075
1166.55103,0.06179,0.075
1166.61804,0.06179,0.075
1166.68298,0.06177,0.075
1166.75403,0.06185,0.075
1166.82996,0.06181,0.075
1166.88904,0.0618,0.075
1166.95605,0.06186,0.075
1167.02197,0.06193,0.075
1167.08899,0.06188,0.075
1167.16101,0.06192,0.075
1167.22803,0.06195,0.075
1167.29504,0.06202,0.075
1167.35498,0.06197,0.075
1167.42603,0.06199,0.075
1167.49695,0.06197,0.075
1167.56104,0.062,0.075
1167.63196,0.06201,0.075
1167.69397,0.06209,0.075
1167.76099,0.06208,0.075
1167.82703,0.06207,0.075
1167.88696,0.062,0.075
1167.95605,0.0621,0.075
1168.01599,0.06222,0.075
1168.08496,0.06229,0.075
1168.15198,0.06214,0.075
1168.21997,0.0622,0.075
1168.28198,0.06219,0.075
1168.35596,0.06225,0.075
1168.42297,0.06235,0.075
1168.48804,0.06228,0.075
1168.552,0.06227,0.075
1168.62598,0.0623,0.075
1168.69495,0.06238,0.075
1168.75598,0.06237,0.075
1168.82202,0.06233,0.075
1168.89001,0.06242,0.075
1168.95398,0.0624,0.075
1169.02197,0.06272,0.075
1169.08203,0.06248,0.075
1169.15405,0.06237,0.075
1169.21497,0.06231,0.075
1169.28601,0.06261,0.075
1169.34705,0.06242,0.075
1169.41003,0.06238,0.075
1169.48303,0.06238,0.075
1169.54199,0.06227,0.075
1169.61597,0.06243,0.075
1169.68506,0.06261,0.075
1169.75,0.06263,0.075
1169.81006,0.0625,0.075
1169.88306,0.06261,0.075
1169.94495,0.06267,0.075
1170.00696,0.06269,0.075
1170.06006,0.06251,0.075
1170.13196,0.06295,0.075
1170.20105,0.06262,0.075
1170.26501,0.06262,0.075
1170.32605,0.06265,0.075
1170.39502,0.06266,0.075
1170.46704,0.06271,0.075
1170.53601,0.06282,0.075
1170.604,0.06282,0.075
1170.66394,0.06278,0.075
1170.73401,0.06283,0.075
1170.80005,0.06287,0.075
1170.87,0.06287,0.075
1170.93896,0.06294,0.075
1171.00305,0.06295,0.075
1171.06604,0.06291,0.075
1171.12695,0.06287,0.075
1171.20496,0.06286,0.075
1171.26599,0.06286,0.075
1171.33496,0.0629,0.075
1171.40405,0.06309,0.075
1171.46899,0.06307,0.075
1171.53198,0.06303,0.075
1171.59399,0.06296,0.075
1171.66797,0.06306,0.075
1171.73303,0.0633,0.075
1171.79297,0.06313,0.075
1171.85901,0.06303,0.075
1171.922,0.06307,0.075
1172,0.06306,0.075
1172.05298,0.06312,0.075
1172.12097,0.06324,0.075
1172.18396,0.06317,0.075
1172.25305,0.06314,0.075
1172.32202,0.0631,0.075
1172.38904,0.06317,0.075
1172.453,0.06333,0.075
1172.51904,0.06305,0.075
1172.58398,0.06339,0.075
1172.65503,0.06329,0.075
1172.71594,0.06336,0.075
1172.78296,0.06353,0.075
1172.85706,0.06329,0.075
1172.91504,0.06332,0.075
1172.97998,0.06343,0.075
1173.047,0.0635,0.075
1173.11206,0.06353,0.075
1173.18103,0.06348,0.075
1173.25305,0.06343,0.075
1173.31897,0.06354,0.075
1173.38196,0.06356,0.075
1173.45605,0.06347,0.075
1173.51794,0.06347,0.075
1173.58398,0.06354,0.075
1173.65405,0.06355,0.075
1173.71997,0.06357,0.075
1173.78296,0.06357,0.075
1173.83704,0.06374,0.075
1173.91504,0.06376,0.075
1173.98096,0.06363,0.075
1174.04504,0.06372,0.075
1174.11206,0.0638,0.075
1174.172,0.06363,0.075
1174.245,0.06373,0.075
1174.30603,0.06373,0.075
1174.36694,0.0638,0.075
1174.43799,0.06376,0.075
1174.495,0.06365,0.075
1174.56494,0.06372,0.075
1174.63196,0.06389,0.075
1174.70398,0.06385,0.075
1174.76196,0.06375,0.075
1174.83105,0.06385,0.075
1174.901,0.0639,0.075
1174.95801,0.06391,0.075
1175.02502,0.06376,0.075
1175.08105,0.06402,0.075
1175.15002,0.06404,0.075
1175.21802,0.06414,0.075
1175.28296,0.064,0.075
1175.34302,0.06394,0.075
1175.41394,0.06401,0.075
1175.474,0.06401,0.075
1175.53796,0.06405,0.075
1175.60803,0.06402,0.075
1175.67297,0.06405,0.075
1175.73901,0.06392,0.075
1175.80396,0.06407,0.075
1175.87598,0.06417,0.075
1175.95105,0.06427,0.075
1176.02502,0.06426,0.075
1176.09802,0.06412,0.075
1176.16797,0.06415,0.075
1176.23096,0.06423,0.075
1176.29895,0.06427,0.075
1176.36597,0.06432,0.075
1176.43799,0.06432,0.075
1176.49304,0.06434,0.075
1176.55896,0.06447,0.075
1176.62903,0.06433,0.075
1176.703,0.06426,0.075
1176.76294,0.06427,0.075
1176.82605,0.06441,0.075
1176.88794,0.0644,0.075
1176.94995,0.06439,0.075
1177.01599,0.06441,0.075
1177.08997,0.06441,0.075
1177.15002,0.06449,0.075
1177.22302,0.06451,0.075
1177.29102,0.06452,0.075
1177.36694,0.06459,0.075
1177.43604,0.06453,0.075
1177.50806,0.0645,0.075
1177.573,0.06457,0.075
1177.63904,0.06452,0.075
1177.70898,0.06469,0.075
1177.77295,0.06474,0.075
1177.83398,0.06456,0.075
1177.90405,0.06464,0.075
1177.974,0.06459,0.075
1178.03296,0.06478,0.075
1178.10901,0.06476,0.075
1178.17395,0.06477,0.075
1178.23804,0.06478,0.075
1178.30298,0.06448,0.075
1178.36804,0.06477,0.075
1178.43201,0.06487,0.075
1178.49695,0.06489,0.075
1178.56604,0.06566,0.075
1178.63794,0.06463,0.075
1178.703,0.06514,0.075
1178.76599,0.06474,0.075
1178.84302,0.06457,0.075
1178.90503,0.06473,0.075
1178.96802,0.06496,0.075
1179.02795,0.06504,0.075
1179.08496,0.06498,0.075
1179.146,0.065,0.075
1179.21899,0.06486,0.075
1179.28296,0.06494,0.075
1179.34705,0.06511,0.075
1179.41602,0.06514,0.075
1179.47705,0.06521,0.075
1179.54004,0.06513,0.075
1179.61096,0.06519,0.075
1179.67505,0.06496,0.075
1179.73999,0.06511,0.075
1179.80701,0.06505,0.075
1179.87,0.06503,0.075
1179.94397,0.06508,0.075
1180.005,0.06511,0.075
1180.06897,0.06518,0.075
1180.13794,0.06522,0.075
1180.20605,0.06527,0.075
1180.26794,0.06526,0.075
1180.32605,0.06517,0.075
1180.39697,0.06533,0.075
1180.45703,0.06534,0.075
1180.52295,0.06541,0.075
1180.57703,0.06544,0.075
1180.64294,0.06548,0.075
1180.71301,0.06559,0.075
1180.77405,0.06541,0.075
1180.84204,0.06534,0.075
1180.90405,0.06549,0.075
1180.97998,0.06561,0.075
1181.047,0.06546,0.075
1181.10999,0.06564,0.075
1181.17603,0.06543,0.075
1181.24902,0.06542,0.075
1181.31299,0.06553,0.075
1181.37695,0.06561,0.075
1181.44604,0.06541,0.075
1181.51697,0.06563,0.075
1181.58105,0.06576,0.075
1181.64404,0.06548,0.075
1181.70703,0.06566,0.075
1181.77502,0.06574,0.075
1181.83606,0.06561,0.075
1181.90002,0.06567,0.075
1181.97595,0.06569,0.075
1182.04504,0.06562,0.075
1182.10303,0.06576,0.075
1182.17102,0.06581,0.075
1182.23706,0.06614,0.075
1182.30505,0.06591,0.075
1182.36804,0.06582,0.075
1182.43201,0.06542,0.075
1182.495,0.06588,0.075
1182.56396,0.06585,0.075
1182.63098,0.06605,0.075
1182.69702,0.06606,0.075
1182.76697,0.06598,0.075
1182.84094,0.06596,0.075
1182.91003,0.06594,0.075
1182.97998,0.06591,0.075
1183.04504,0.06607,0.075
1183.11499,0.06603,0.075
1183.18396,0.06602,0.075
1183.24695,0.06593,0.075
1183.31799,0.06594,0.075
1183.38501,0.06599,0.075
1183.448,0.06604,0.075
1183.51294,0.06625,0.075
1183.57898,0.06629,0.075
1183.64197,0.06622,0.075
1183.71399,0.06613,0.075
1183.78003,0.06625,0.075
1183.854,0.06625,0.075
1183.92395,0.06624,0.075
1183.98596,0.06611,0.075
1184.05798,0.06608,0.075
1184.12,0.06684,0.075
1184.18994,0.06641,0.075
1184.26404,0.06641,0.075
1184.323,0.06641,0.075
1184.39099,0.06639,0.075
1184.45801,0.06642,0.075
1184.52197,0.06636,0.075
1184.58606,0.06642,0.075
1184.65295,0.06629,0.075
1184.71997,0.0664,0.075
1184.78601,0.06652,0.075
1184.84705,0.06654,0.075
1184.92004,0.06654,0.075
1184.98499,0.06647,0.075
1185.05103,0.06644,0.075
1185.10901,0.06695,0.075
1185.18799,0.0669,0.075
1185.24902,0.06665,0.075
1185.31702,0.06652,0.075
1185.38403,0.06655,0.075
1185.44397,0.06667,0.075
1185.50195,0.06668,0.075
1185.56396,0.06674,0.075
1185.63904,0.06667,0.075
1185.71204,0.06666,0.075
1185.77502,0.06655,0.075
1185.84399,0.06662,0.075
1185.90002,0.06669,0.075
1185.97302,0.06666,0.075
1186.04504,0.06675,0.075
1186.10999,0.06679,0.075
1186.18506,0.06689,0.075
1186.245,0.06682,0.075
1186.30896,0.06681,0.075
1186.37195,0.0668,0.075
1186.43604,0.06688,0.075
1186.50598,0.06693,0.075
1186.56897,0.06699,0.075
1186.63904,0.06694,0.075
1186.70605,0.06713,0.075
1186.77698,0.06696,0.075
1186.84399,0.06688,0.075
1186.91199,0.06725,0.075
1186.97803,0.06692,0.075
1187.05005,0.06705,0.075
1187.11096,0.06703,0.075
1187.18396,0.06703,0.075
1187.25,0.06704,0.075
1187.31006,0.06708,0.075
1187.37195,0.06714,0.075
1187.44104,0.06703,0.075
1187.50806,0.06723,0.075
1187.57202,0.06722,0.075
1187.63696,0.06723,0.075
1187.70203,0.06727,0.075
1187.76404,0.06776,0.075
1187.83398,0.0668,0.075
1187.90796,0.06699,0.075
1187.96899,0.06725,0.075
1188.03796,0.06718,0.075
1188.10706,0.06723,0.075
1188.16895,0.06764,0.075
1188.23206,0.06717,0.075
1188.30005,0.06732,0.075
1188.36804,0.06725,0.075
1188.43506,0.0674,0.075
1188.50806,0.06762,0.075
1188.56604,0.06749,0.075
1188.64001,0.06744,0.075
1188.70605,0.06754,0.075
1188.77002,0.06757,0.075
1188.83301,0.06758,0.075
1188.89795,0.06746,0.075
1188.96399,0.06759,0.075
1189.03296,0.06764,0.075
1189.09302,0.06761,0.075
1189.16296,0.06759,0.075
1189.229,0.06759,0.075
1189.297,0.06764,0.075
1189.36304,0.06758,0.075
1189.42896,0.06768,0.075
1189.48706,0.06808,0.075
1189.56396,0.06781,0.075
1189.62402,0.06766,0.075
1189.69104,0.06777,0.075
1189.75903,0.06787,0.075
1189.82397,0.06783,0.075
1189.88501,0.06761,0.075
1189.95898,0.06783,0.075
1190.02002,0.06781,0.075
1190.09094,0.06746,0.075
1190.16199,0.06797,0.075
1190.22302,0.06774,0.075
1190.29004,0.06787,0.075
1190.36096,0.06797,0.075
1190.42395,0.06795,0.075
1190.49402,0.06804,0.075
1190.56396,0.06827,0.075
1190.62305,0.06786,0.075
1190.69397,0.06778,0.075
1190.75696,0.06793,0.075
1190.82703,0.06801,0.075
1190.88904,0.06802,0.075
1190.96899,0.06802,0.075
1191.03003,0.06798,0.075
1191.09204,0.0682,0.075
1191.16003,0.06814,0.075
1191.21997,0.06805,0.075
1191.28894,0.06815,0.075
1191.35901,0.06816,0.075
1191.42102,0.06848,0.075
1191.48901,0.06825,0.075
1191.56201,0.06837,0.075
1191.62305,0.06813,0.075
1191.69202,0.06786,0.075
1191.75305,0.06835,0.075
1191.82397,0.06822,0.075
1191.89197,0.06815,0.075
1191.95398,0.06835,0.075
1192.01599,0.06853,0.075
1192.08704,0.06833,0.075
1192.15601,0.06833,0.075
1192.21802,0.06844,0.075
1192.28601,0.06843,0.075
1192.34399,0.06864,0.075
1192.41504,0.06845,0.075
1192.48206,0.06834,0.075
1192.54504,0.06847,0.075
1192.60803,0.06857,0.075
1192.68298,0.06857,0.075
1192.74695,0.0685,0.075
1192.80798,0.06851,0.075
1192.86902,0.06859,0.075
1192.93396,0.06871,0.075
1193.01904,0.06869,0.075
1193.08301,0.06858,0.075
1193.151,0.06884,0.075
1193.21204,0.06856,0.075
1193.28406,0.06867,0.075
1193.34705,0.06873,0.075
1193.41296,0.06874,0.075
1193.47705,0.06872,0.075
1193.53503,0.06881,0.075
1193.61096,0.06888,0.075
1193.67798,0.06886,0.075
1193.74695,0.06881,0.075
1193.80896,0.06881,0.075
1193.87903,0.06887,0.075
1193.94202,0.06893,0.075
1194.01404,0.06897,0.075
1194.08105,0.06895,0.075
1194.151,0.06899,0.075
1194.21997,0.0689,0.075
1194.28003,0.06891,0.075
1194.34497,0.069,0.075
1194.41199,0.06912,0.075
1194.48303,0.06887,0.075
1194.54797,0.06896,0.075
1194.60706,0.06892,0.075
1194.67896,0.06905,0.075
1194.74902,0.06899,0.075
1194.81396,0.06896,0.075
1194.88794,0.06914,0.075
1194.948,0.06915,0.075
1195.01697,0.06922,0.075
1195.07996,0.06926,0.075
1195.15002,0.06911,0.075
1195.20801,0.06918,0.075
1195.28003,0.06925,0.075
1195.35095,0.06919,0.075
1195.41296,0.0692,0.075
1195.48303,0.06941,0.075
1195.54895,0.06925,0.075
1195.61206,0.06919,0.075
1195.672,0.06924,0.075
1195.74194,0.0693,0.075
1195.80505,0.06936,0.075
1195.87598,0.06948,0.075
1195.93994,0.0696,0.075
1196.01001,0.06919,0.075
1196.07605,0.06928,0.075
1196.13599,0.06927,0.075
1196.20496,0.06938,0.075
1196.276,0.06953,0.075
1196.34705,0.06964,0.075
1196.41602,0.06968,0.075
1196.479,0.06967,0.075
1196.55103,0.06963,0.075
1196.61902,0.06953,0.075
1196.67505,0.06952,0.075
1196.745,0.06946,0.075
1196.81604,0.06958,0.075
1196.88,0.06962,0.075
1196.94604,0.06979,0.075
1197.005,0.06952,0.075
1197.08105,0.06957,0.075
1197.14099,0.06966,0.075
1197.20605,0.06969,0.075
1197.271,0.07019,0.075
1197.34302,0.06981,0.075
1197.41296,0.06987,0.075
1197.47803,0.06977,0.075
1197.54504,0.06975,0.075
1197.60901,0.06972,0.075
1197.67603,0.06976,0.075
1197.73999,0.06991,0.075
1197.80798,0.06996,0.075
1197.87695,0.0694,0.075
1197.94495,0.07014,0.075
1198.01099,0.06996,0.075
1198.08105,0.06989,0.075
1198.14795,0.06994,0.075
1198.21899,0.07008,0.075
1198.28198,0.07012,0.075
1198.35303,0.07004,0.075
1198.42004,0.07008,0.075
1198.48206,0.07013,0.075
1198.54602,0.07014,0.075
1198.62305,0.07016,0.075
1198.68201,0.0702,0.075
1198.745,0.07021,0.075
1198.81396,0.07011,0.075
1198.88696,0.07008,0.075
1198.94897,0.07007,0.075
1199.01501,0.07015,0.075
1199.08301,0.07026,0.075
1199.15002,0.07028,0.075
1199.21704,0.07035,0.075
1199.28601,0.07034,0.075
1199.34998,0.07028,0.075
1199.41797,0.07021,0.075
1199.48401,0.07033,0.075
1199.55005,0.07041,0.075
1199.62,0.07048,0.075
1199.677,0.07047,0.075
1199.74194,0.07032,0.075
1199.81702,0.0704,0.075
1199.88098,0.07048,0.075
1199.94604,0.07067,0.075
1200.01196,0.07051,0.075
1200.08105,0.07059,0.075
1200.15295,0.07051,0.075
1200.21899,0.07054,0.075
1200.28503,0.07067,0.075
1200.35498,0.07057,0.075
1200.427,0.07057,0.075
1200.47998,0.07064,0.075
1200.55005,0.07062,0.075
1200.61096,0.07061,0.075
1200.68701,0.07074,0.075
1200.75305,0.07074,0.075
1200.81604,0.07059,0.075
1200.88196,0.07058,0.075
1200.95105,0.07075,0.075
1201.01196,0.07102,0.075
1201.07996,0.07054,0.075
1201.14502,0.07045,0.075
1201.20496,0.07097,0.075
1201.27905,0.07053,0.075
1201.34595,0.07075,0.075
1201.41199,0.07087,0.075
1201.48596,0.07144,0.075
1201.552,0.07108,0.075
1201.62097,0.07094,0.075
1201.68396,0.07094,0.075
1201.75403,0.07088,0.075
1201.81494,0.071,0.075
1201.89099,0.07103,0.075
1201.95996,0.071,0.075
1202.01599,0.07091,0.075
1202.09204,0.07101,0.075
1202.16699,0.07105,0.075
1202.23999,0.07107,0.075
1202.29797,0.07107,0.075
1202.36304,0.07104,0.075
1202.42603,0.07107,0.075
1202.49402,0.0711,0.075
1202.55701,0.07121,0.075
1202.62903,0.07126,0.075
1202.69604,0.07122,0.075
1202.75305,0.07113,0.075
1202.82397,0.07112,0.075
1202.88696,0.07112,0.075
1202.95605,0.07125,0.075
1203.02405,0.07135,0.075
1203.09302,0.07109,0.075
1203.16394,0.07119,0.075
1203.24194,0.07132,0.075
1203.30798,0.07138,0.075
1203.38098,0.0714,0.075
1203.44897,0.07138,0.075
1203.51501,0.07154,0.075
1203.58203,0.07149,0.075
1203.651,0.07149,0.075
1203.71594,0.07141,0.075
1203.78503,0.0715,0.075
1203.85205,0.0715,0.075
1203.91797,0.07148,0.075
1203.98499,0.07148,0.075
1204.05005,0.07154,0.075
1204.11694,0.07157,0.075
1204.18201,0.07155,0.075
1204.24597,0.07152,0.075
1204.30701,0.07172,0.075
1204.36304,0.07176,0.075
1204.42603,0.07174,0.075
1204.47803,0.0716,0.075
1204.54199,0.0716,0.075
1204.60095,0.07173,0.075
