T,Delta,pO2
1362.354,0.14663,0.0087
1362.41797,0.14667,0.0087
1362.47998,0.1467,0.0087
1362.55603,0.14663,0.0087
1362.61804,0.14666,0.0087
1362.68005,0.14665,0.0087
1362.75098,0.14669,0.0087
1362.81799,0.1467,0.0087
1362.87305,0.14666,0.0087
1362.95703,0.1467,0.0087
1363.02698,0.14675,0.0087
1363.09399,0.14683,0.0087
1363.15906,0.14686,0.0087
1363.22595,0.14686,0.0087
1363.29102,0.14687,0.0087
1363.349,0.14692,0.0087
1363.42798,0.14695,0.0087
1363.48901,0.147,0.0087
1363.55505,0.147,0.0087
1363.61902,0.14701,0.0087
1363.68896,0.14701,0.0087
1363.75305,0.14702,0.0087
1363.82397,0.147,0.0087
1363.89099,0.14701,0.0087
1363.95105,0.14714,0.0087
1364.01794,0.14712,0.0087
1364.08203,0.14719,0.0087
1364.14404,0.14705,0.0087
1364.21106,0.14711,0.0087
1364.28101,0.14723,0.0087
1364.34705,0.14725,0.0087
1364.40906,0.14731,0.0087
1364.47803,0.14733,0.0087
1364.54395,0.14737,0.0087
1364.60498,0.14739,0.0087
1364.67102,0.14737,0.0087
1364.73401,0.14737,0.0087
1364.80603,0.14725,0.0087
1364.88,0.14726,0.0087
1364.94604,0.14727,0.0087
1365.00903,0.1473,0.0087
1365.08301,0.14733,0.0087
1365.14099,0.1473,0.0087
1365.21204,0.14731,0.0087
1365.27197,0.14736,0.0087
1365.34204,0.14748,0.0087
1365.40796,0.14754,0.0087
1365.47302,0.14775,0.0087
1365.547,0.14771,0.0087
1365.604,0.14767,0.0087
1365.66699,0.1476,0.0087
1365.74695,0.14757,0.0087
1365.81104,0.14754,0.0087
1365.87305,0.14756,0.0087
1365.94299,0.14761,0.0087
1366.00806,0.14763,0.0087
1366.07703,0.14766,0.0087
1366.151,0.14779,0.0087
1366.20801,0.14775,0.0087
1366.28101,0.14773,0.0087
1366.34998,0.14778,0.0087
1366.41504,0.14783,0.0087
1366.47998,0.14787,0.0087
1366.547,0.14787,0.0087
1366.61206,0.14785,0.0087
1366.68005,0.14783,0.0087
1366.74805,0.14771,0.0087
1366.81995,0.14778,0.0087
1366.87805,0.14789,0.0087
1366.94702,0.14796,0.0087
1367.01294,0.14805,0.0087
1367.08105,0.14806,0.0087
1367.14502,0.14808,0.0087
1367.21106,0.14808,0.0087
1367.27795,0.14808,0.0087
1367.34595,0.14804,0.0087
1367.40906,0.1484,0.0087
1367.47803,0.14798,0.0087
1367.54004,0.14805,0.0087
1367.61206,0.14817,0.0087
1367.67798,0.14824,0.0087
1367.75,0.14827,0.0087
1367.81396,0.14825,0.0087
1367.88794,0.14828,0.0087
1367.953,0.14828,0.0087
1368.01404,0.14827,0.0087
1368.078,0.14827,0.0087
1368.14502,0.14827,0.0087
1368.20703,0.14831,0.0087
1368.27905,0.14836,0.0087
1368.33801,0.14838,0.0087
1368.41394,0.14835,0.0087
1368.47498,0.14833,0.0087
1368.54895,0.14841,0.0087
1368.61304,0.14835,0.0087
1368.68701,0.14838,0.0087
1368.74597,0.14841,0.0087
1368.81396,0.14841,0.0087
1368.88098,0.14843,0.0087
1368.953,0.14848,0.0087
1369.01196,0.14849,0.0087
1369.07202,0.14851,0.0087
1369.14001,0.14853,0.0087
1369.21204,0.14863,0.0087
1369.29004,0.14867,0.0087
1369.35596,0.14872,0.0087
1369.42297,0.14868,0.0087
1369.48706,0.14868,0.0087
1369.55298,0.14866,0.0087
1369.625,0.14872,0.0087
1369.68896,0.1488,0.0087
1369.75195,0.14884,0.0087
1369.81995,0.14887,0.0087
1369.88403,0.14881,0.0087
1369.94202,0.14883,0.0087
1370.02002,0.14884,0.0087
1370.08203,0.14892,0.0087
1370.14795,0.14898,0.0087
1370.22095,0.149,0.0087
1370.28503,0.149,0.0087
1370.34802,0.14899,0.0087
1370.41602,0.149,0.0087
1370.48999,0.14903,0.0087
1370.54895,0.14911,0.0087
1370.61902,0.1492,0.0087
1370.68896,0.14932,0.0087
1370.75598,0.14924,0.0087
1370.81702,0.14922,0.0087
1370.89001,0.14913,0.0087
1370.94604,0.14911,0.0087
1371.01599,0.14909,0.0087
1371.08496,0.14907,0.0087
1371.14502,0.14907,0.0087
1371.20996,0.14908,0.0087
1371.27698,0.14907,0.0087
1371.34094,0.14949,0.0087
1371.41101,0.14931,0.0087
1371.48499,0.14941,0.0087
1371.54797,0.14938,0.0087
1371.61304,0.14943,0.0087
1371.67505,0.14944,0.0087
1371.74695,0.14944,0.0087
1371.81897,0.14943,0.0087
1371.88403,0.1494,0.0087
1371.95703,0.14937,0.0087
1372.02197,0.14953,0.0087
1372.09094,0.14946,0.0087
1372.15198,0.14939,0.0087
1372.22803,0.14942,0.0087
1372.29895,0.14947,0.0087
1372.35596,0.14948,0.0087
1372.42603,0.14975,0.0087
1372.49402,0.14961,0.0087
1372.55896,0.14962,0.0087
1372.63,0.14968,0.0087
1372.69397,0.14972,0.0087
1372.77002,0.14978,0.0087
1372.83301,0.14978,0.0087
1372.896,0.14978,0.0087
1372.96704,0.14978,0.0087
1373.03296,0.14978,0.0087
1373.09705,0.14979,0.0087
1373.16699,0.14981,0.0087
1373.23096,0.1498,0.0087
1373.30298,0.1498,0.0087
1373.36304,0.14986,0.0087
1373.43604,0.14988,0.0087
1373.50403,0.14993,0.0087
1373.57104,0.14995,0.0087
1373.63403,0.14999,0.0087
1373.70203,0.14999,0.0087
1373.76599,0.15002,0.0087
1373.83997,0.15006,0.0087
1373.90295,0.15007,0.0087
1373.97803,0.15007,0.0087
1374.03406,0.15007,0.0087
1374.104,0.15009,0.0087
1374.17297,0.15005,0.0087
1374.23901,0.15005,0.0087
1374.30896,0.15003,0.0087
1374.37598,0.15005,0.0087
1374.43994,0.15003,0.0087
1374.50903,0.15006,0.0087
1374.57605,0.15014,0.0087
1374.64404,0.15025,0.0087
1374.71301,0.1503,0.0087
1374.77795,0.15029,0.0087
1374.83997,0.15027,0.0087
1374.91003,0.15026,0.0087
1374.98096,0.15029,0.0087
1375.04395,0.15034,0.0087
1375.11694,0.15032,0.0087
1375.17297,0.15035,0.0087
1375.23901,0.15039,0.0087
1375.31299,0.15041,0.0087
1375.37805,0.15041,0.0087
1375.44495,0.15046,0.0087
1375.505,0.1505,0.0087
1375.57104,0.15053,0.0087
1375.64001,0.15053,0.0087
1375.70898,0.15055,0.0087
1375.77405,0.15054,0.0087
1375.84399,0.15056,0.0087
1375.90002,0.15055,0.0087
1375.96802,0.15054,0.0087
1376.03503,0.15057,0.0087
1376.10498,0.15062,0.0087
1376.17102,0.15073,0.0087
1376.23999,0.15069,0.0087
1376.31006,0.15067,0.0087
1376.37097,0.15091,0.0087
1376.43994,0.15064,0.0087
1376.50806,0.1506,0.0087
1376.57104,0.15066,0.0087
1376.63306,0.15076,0.0087
1376.69702,0.15086,0.0087
1376.77197,0.15092,0.0087
1376.83301,0.15095,0.0087
1376.90295,0.15094,0.0087
1376.96704,0.15091,0.0087
1377.03503,0.15094,0.0087
1377.10498,0.15101,0.0087
1377.17004,0.15108,0.0087
1377.23206,0.15091,0.0087
1377.302,0.15086,0.0087
1377.36206,0.15101,0.0087
1377.43298,0.15109,0.0087
1377.495,0.15117,0.0087
1377.57104,0.15113,0.0087
1377.63501,0.15115,0.0087
1377.70496,0.15115,0.0087
1377.76599,0.15117,0.0087
1377.83301,0.1512,0.0087
1377.90503,0.15116,0.0087
1377.96594,0.15117,0.0087
1378.04297,0.15118,0.0087
1378.10303,0.15126,0.0087
1378.17395,0.15133,0.0087
1378.24194,0.15134,0.0087
1378.31006,0.15135,0.0087
1378.37805,0.15135,0.0087
1378.44299,0.15133,0.0087
1378.51099,0.1513,0.0087
1378.57898,0.15128,0.0087
1378.64099,0.15136,0.0087
1378.70496,0.15142,0.0087
1378.77905,0.15148,0.0087
1378.84497,0.15151,0.0087
1378.90906,0.15153,0.0087
1378.97498,0.15153,0.0087
1379.03198,0.15154,0.0087
1379.10901,0.1516,0.0087
1379.17603,0.15164,0.0087
1379.25098,0.15165,0.0087
1379.31897,0.15164,0.0087
1379.38306,0.15163,0.0087
1379.448,0.15137,0.0087
1379.51404,0.15177,0.0087
1379.58801,0.15174,0.0087
1379.64502,0.1518,0.0087
1379.71204,0.15183,0.0087
1379.77698,0.15184,0.0087
1379.84802,0.15177,0.0087
1379.90796,0.15178,0.0087
1379.97302,0.1518,0.0087
1380.04602,0.15186,0.0087
1380.10999,0.1518,0.0087
1380.17603,0.1518,0.0087
1380.23499,0.15186,0.0087
1380.30603,0.15197,0.0087
1380.37305,0.15199,0.0087
1380.44495,0.15192,0.0087
1380.51294,0.15187,0.0087
1380.57605,0.15191,0.0087
1380.64404,0.15193,0.0087
1380.70496,0.15194,0.0087
1380.77502,0.15212,0.0087
1380.84399,0.15209,0.0087
1380.90906,0.1521,0.0087
1380.974,0.15212,0.0087
1381.04297,0.1521,0.0087
1381.10803,0.15215,0.0087
1381.17297,0.15225,0.0087
1381.23804,0.15227,0.0087
1381.30505,0.15231,0.0087
1381.36804,0.15228,0.0087
1381.44299,0.15228,0.0087
1381.505,0.15184,0.0087
1381.56799,0.15233,0.0087
1381.63696,0.15228,0.0087
1381.70398,0.15225,0.0087
1381.77905,0.15238,0.0087
1381.84802,0.15242,0.0087
1381.91003,0.15232,0.0087
1381.98401,0.15239,0.0087
1382.04395,0.15241,0.0087
1382.10803,0.1524,0.0087
1382.17297,0.15239,0.0087
1382.24597,0.15243,0.0087
1382.30603,0.15252,0.0087
1382.37195,0.15254,0.0087
1382.44702,0.15254,0.0087
1382.50806,0.15253,0.0087
1382.578,0.15253,0.0087
1382.63501,0.15254,0.0087
1382.70496,0.15254,0.0087
1382.776,0.15255,0.0087
1382.83997,0.15255,0.0087
1382.90796,0.15258,0.0087
1382.979,0.15257,0.0087
1383.04297,0.15274,0.0087
1383.11304,0.15277,0.0087
1383.17102,0.15284,0.0087
1383.23901,0.15288,0.0087
1383.30896,0.15284,0.0087
1383.36499,0.15298,0.0087
1383.43994,0.15267,0.0087
1383.49902,0.15268,0.0087
1383.56702,0.15282,0.0087
1383.63904,0.15289,0.0087
1383.703,0.15298,0.0087
1383.77295,0.15275,0.0087
1383.83899,0.15297,0.0087
1383.89905,0.15305,0.0087
1383.96204,0.15308,0.0087
1384.04102,0.15291,0.0087
1384.10803,0.15293,0.0087
1384.17505,0.15292,0.0087
1384.24097,0.15294,0.0087
1384.30701,0.15295,0.0087
1384.37097,0.15317,0.0087
1384.43506,0.15315,0.0087
1384.495,0.15322,0.0087
1384.56299,0.15313,0.0087
1384.63696,0.15311,0.0087
1384.70703,0.15312,0.0087
1384.77295,0.15316,0.0087
1384.84705,0.15321,0.0087
1384.91394,0.1532,0.0087
1384.97498,0.15317,0.0087
1385.04297,0.1532,0.0087
1385.10596,0.15324,0.0087
1385.17102,0.15332,0.0087
1385.23096,0.15332,0.0087
1385.30396,0.15343,0.0087
1385.36902,0.15341,0.0087
1385.43396,0.15338,0.0087
1385.49805,0.15334,0.0087
1385.56995,0.15348,0.0087
1385.63403,0.15328,0.0087
1385.70105,0.15339,0.0087
1385.76099,0.15339,0.0087
1385.82898,0.15337,0.0087
1385.89795,0.15341,0.0087
1385.96301,0.15349,0.0087
1386.03101,0.15353,0.0087
1386.09705,0.15354,0.0087
1386.17102,0.15355,0.0087
1386.23303,0.15355,0.0087
1386.29797,0.15367,0.0087
1386.35999,0.15372,0.0087
1386.42798,0.1538,0.0087
1386.49695,0.15377,0.0087
1386.56299,0.15376,0.0087
1386.63,0.15373,0.0087
1386.69604,0.15371,0.0087
1386.76697,0.15371,0.0087
1386.83203,0.15374,0.0087
1386.89905,0.1538,0.0087
1386.96301,0.15385,0.0087
1387.03503,0.15386,0.0087
1387.10303,0.15386,0.0087
1387.16797,0.15385,0.0087
1387.23303,0.15384,0.0087
1387.30103,0.15418,0.0087
1387.36597,0.15393,0.0087
1387.43005,0.15403,0.0087
1387.49402,0.15407,0.0087
1387.56604,0.15406,0.0087
1387.63196,0.15408,0.0087
1387.69495,0.15408,0.0087
1387.76404,0.15403,0.0087
1387.83301,0.15408,0.0087
1387.89795,0.15405,0.0087
1387.96802,0.15406,0.0087
1388.026,0.15406,0.0087
1388.09998,0.15414,0.0087
1388.16296,0.15414,0.0087
1388.22998,0.15416,0.0087
1388.29602,0.15419,0.0087
1388.36597,0.1542,0.0087
1388.42395,0.15424,0.0087
1388.49695,0.15439,0.0087
1388.57202,0.15444,0.0087
1388.63403,0.15422,0.0087
1388.69604,0.1545,0.0087
1388.76196,0.15433,0.0087
1388.83606,0.15437,0.0087
1388.90002,0.15424,0.0087
1388.96594,0.15427,0.0087
1389.03503,0.1546,0.0087
1389.099,0.15437,0.0087
1389.172,0.15445,0.0087
1389.23596,0.15439,0.0087
1389.302,0.15447,0.0087
1389.37,0.15451,0.0087
1389.43201,0.15457,0.0087
1389.49695,0.15462,0.0087
1389.56799,0.15465,0.0087
1389.63403,0.15467,0.0087
1389.69495,0.15467,0.0087
1389.76904,0.15466,0.0087
1389.82703,0.15469,0.0087
1389.90503,0.15473,0.0087
1389.96497,0.15474,0.0087
1390.02905,0.15474,0.0087
1390.10205,0.15472,0.0087
1390.17004,0.15479,0.0087
1390.23206,0.15483,0.0087
1390.29297,0.15485,0.0087
1390.35999,0.15478,0.0087
1390.42102,0.15477,0.0087
1390.48499,0.15495,0.0087
1390.55298,0.15502,0.0087
1390.625,0.15497,0.0087
1390.69397,0.15495,0.0087
1390.76404,0.15493,0.0087
1390.82202,0.15492,0.0087
1390.89099,0.15493,0.0087
1390.96106,0.15496,0.0087
1391.02698,0.15501,0.0087
1391.08704,0.15504,0.0087
1391.15796,0.15506,0.0087
1391.22705,0.15505,0.0087
1391.28601,0.15504,0.0087
1391.36096,0.15506,0.0087
1391.42505,0.15504,0.0087
1391.49805,0.15506,0.0087
1391.56201,0.15507,0.0087
1391.62402,0.15516,0.0087
1391.69897,0.15525,0.0087
1391.76099,0.15531,0.0087
1391.828,0.15534,0.0087
1391.89001,0.15532,0.0087
1391.96106,0.1553,0.0087
1392.02795,0.15533,0.0087
1392.09302,0.15534,0.0087
1392.16296,0.15538,0.0087
1392.229,0.15538,0.0087
1392.302,0.15539,0.0087
1392.36694,0.15539,0.0087
1392.43005,0.15539,0.0087
1392.495,0.15542,0.0087
1392.56299,0.15543,0.0087
1392.625,0.15543,0.0087
1392.69604,0.15543,0.0087
1392.75598,0.15545,0.0087
1392.82605,0.15549,0.0087
1392.89502,0.15555,0.0087
1392.95801,0.15559,0.0087
1393.02197,0.15557,0.0087
1393.09204,0.15559,0.0087
1393.15002,0.15559,0.0087
1393.22595,0.15567,0.0087
1393.29797,0.15566,0.0087
1393.35901,0.15568,0.0087
1393.43298,0.15559,0.0087
1393.48999,0.15573,0.0087
1393.55505,0.15585,0.0087
1393.63196,0.15589,0.0087
1393.70105,0.15591,0.0087
1393.76697,0.15593,0.0087
1393.83301,0.15594,0.0087
1393.901,0.15593,0.0087
1393.96106,0.15591,0.0087
1394.03003,0.15589,0.0087
1394.09802,0.15588,0.0087
1394.16199,0.15588,0.0087
1394.22998,0.15588,0.0087
1394.29395,0.15587,0.0087
1394.35803,0.1559,0.0087
1394.42505,0.15597,0.0087
1394.495,0.15606,0.0087
1394.55396,0.15605,0.0087
1394.62805,0.15609,0.0087
1394.69299,0.15611,0.0087
1394.75903,0.15614,0.0087
1394.82703,0.15614,0.0087
1394.89197,0.15612,0.0087
1394.95398,0.15621,0.0087
1395.02295,0.15627,0.0087
1395.08801,0.15627,0.0087
1395.15698,0.15619,0.0087
1395.224,0.15614,0.0087
1395.28198,0.15615,0.0087
1395.354,0.15619,0.0087
1395.42004,0.15621,0.0087
1395.48706,0.15624,0.0087
1395.55103,0.15628,0.0087
1395.62195,0.15635,0.0087
1395.68506,0.1564,0.0087
1395.75403,0.15643,0.0087
1395.823,0.15641,0.0087
1395.88403,0.15638,0.0087
1395.95801,0.15635,0.0087
1396.01794,0.15644,0.0087
1396.08997,0.15646,0.0087
1396.15503,0.15647,0.0087
1396.22302,0.15649,0.0087
1396.28796,0.15633,0.0087
1396.35706,0.15666,0.0087
1396.422,0.15678,0.0087
1396.49304,0.15669,0.0087
1396.55396,0.15668,0.0087
1396.62305,0.15667,0.0087
1396.68799,0.15668,0.0087
1396.75403,0.15668,0.0087
1396.82397,0.15668,0.0087
1396.89404,0.15667,0.0087
1396.95605,0.15668,0.0087
1397.02295,0.15671,0.0087
1397.08606,0.1567,0.0087
1397.15601,0.15673,0.0087
1397.229,0.15676,0.0087
1397.29199,0.15682,0.0087
1397.36096,0.15685,0.0087
1397.42102,0.15683,0.0087
1397.495,0.1568,0.0087
1397.55603,0.15677,0.0087
1397.62695,0.15682,0.0087
1397.69495,0.15691,0.0087
1397.75806,0.15697,0.0087
1397.82104,0.157,0.0087
1397.89099,0.15702,0.0087
1397.95496,0.15705,0.0087
1398.01794,0.15712,0.0087
1398.09399,0.15709,0.0087
1398.15906,0.15706,0.0087
1398.22205,0.15702,0.0087
1398.29602,0.15703,0.0087
1398.35803,0.15712,0.0087
1398.43103,0.15715,0.0087
1398.48596,0.1572,0.0087
1398.55603,0.15721,0.0087
1398.61694,0.15719,0.0087
1398.68604,0.15719,0.0087
1398.75195,0.15716,0.0087
1398.82397,0.15719,0.0087
1398.88904,0.1572,0.0087
1398.95996,0.15723,0.0087
1399.02698,0.15766,0.0087
1399.08704,0.15747,0.0087
1399.15796,0.15753,0.0087
1399.22595,0.15749,0.0087
1399.29895,0.15742,0.0087
1399.36597,0.15741,0.0087
1399.43298,0.1574,0.0087
1399.49805,0.15739,0.0087
1399.552,0.15741,0.0087
1399.62805,0.15743,0.0087
1399.69299,0.15744,0.0087
1399.76001,0.15751,0.0087
1399.83496,0.15754,0.0087
1399.89099,0.15754,0.0087
1399.95898,0.15759,0.0087
1400.02197,0.15729,0.0087
1400.08398,0.15785,0.0087
1400.15198,0.15804,0.0087
1400.22205,0.15798,0.0087
1400.28894,0.15777,0.0087
1400.36304,0.15774,0.0087
1400.42102,0.15772,0.0087
1400.47998,0.15773,0.0087
1400.54895,0.15777,0.0087
1400.60999,0.15718,0.0087
1400.67896,0.15817,0.0087
1400.74695,0.15816,0.0087
1400.81702,0.15765,0.0087
1400.87805,0.15772,0.0087
1400.94995,0.15771,0.0087
1401.02002,0.15771,0.0087
1401.08105,0.15845,0.0087
1401.14795,0.15816,0.0087
1401.21106,0.15801,0.0087
1401.27905,0.15798,0.0087
1401.34705,0.15792,0.0087
1401.40796,0.15795,0.0087
1401.474,0.15791,0.0087
1401.54199,0.15792,0.0087
1401.60596,0.15789,0.0087
1401.67004,0.15824,0.0087
1401.74304,0.1581,0.0087
1401.80701,0.15812,0.0087
1401.87195,0.15832,0.0087
1401.93604,0.15838,0.0087
1402.00305,0.15837,0.0087
1402.07703,0.15833,0.0087
1402.14294,0.1583,0.0087
1402.20605,0.15824,0.0087
1402.271,0.15824,0.0087
1402.33997,0.15847,0.0087
1402.40906,0.15837,0.0087
1402.47302,0.15835,0.0087
1402.53699,0.15834,0.0087
1402.60596,0.15822,0.0087
1402.67395,0.15832,0.0087
1402.73999,0.15831,0.0087
1402.80603,0.15837,0.0087
1402.87195,0.15844,0.0087
1402.93799,0.15842,0.0087
1403.00195,0.15844,0.0087
1403.06396,0.15845,0.0087
1403.13904,0.15846,0.0087
1403.20398,0.15849,0.0087
1403.26794,0.1585,0.0087
1403.33704,0.15851,0.0087
1403.39697,0.15851,0.0087
1403.46802,0.15855,0.0087
1403.53101,0.15861,0.0087
1403.60095,0.15857,0.0087
1403.66797,0.15859,0.0087
1403.73303,0.15859,0.0087
1403.80005,0.15862,0.0087
1403.86597,0.15866,0.0087
1403.92798,0.15867,0.0087
1403.99902,0.15871,0.0087
1404.06396,0.15872,0.0087
1404.12695,0.15877,0.0087
1404.19495,0.15884,0.0087
1404.26001,0.15887,0.0087
1404.33398,0.15888,0.0087
1404.39502,0.15888,0.0087
1404.47803,0.15888,0.0087
1404.53796,0.15893,0.0087
1404.61401,0.15892,0.0087
1404.68103,0.15892,0.0087
1404.74902,0.15887,0.0087
1404.81396,0.15893,0.0087
1404.88,0.15898,0.0087
1404.94202,0.15902,0.0087
1405.01196,0.159,0.0087
1405.07202,0.15899,0.0087
1405.14294,0.159,0.0087
1405.21204,0.15873,0.0087
1405.27795,0.15917,0.0087
1405.34399,0.15939,0.0087
1405.40796,0.15926,0.0087
1405.46594,0.15917,0.0087
1405.53894,0.15922,0.0087
1405.60706,0.15925,0.0087
1405.67896,0.15933,0.0087
1405.74597,0.15933,0.0087
1405.81104,0.15931,0.0087
1405.88196,0.1593,0.0087
1405.95105,0.15887,0.0087
1406.01904,0.15941,0.0087
1406.08301,0.15954,0.0087
1406.14001,0.15916,0.0087
1406.21704,0.15917,0.0087
1406.28003,0.1596,0.0087
1406.33899,0.15961,0.0087
1406.41504,0.15952,0.0087
1406.48303,0.15948,0.0087
1406.55103,0.15946,0.0087
1406.61597,0.15943,0.0087
1406.68201,0.15947,0.0087
1406.75,0.15954,0.0087
1406.81897,0.15959,0.0087
1406.88696,0.15958,0.0087
1406.95703,0.1595,0.0087
1407.021,0.15951,0.0087
1407.08398,0.15958,0.0087
1407.146,0.15972,0.0087
1407.21704,0.1598,0.0087
1407.27795,0.15982,0.0087
1407.34705,0.15976,0.0087
1407.41199,0.15971,0.0087
1407.47998,0.15969,0.0087
1407.55005,0.15977,0.0087
1407.61206,0.15977,0.0087
1407.67896,0.15977,0.0087
1407.73804,0.15976,0.0087
1407.81201,0.15906,0.0087
1407.87805,0.15977,0.0087
1407.948,0.16001,0.0087
1408.01501,0.16017,0.0087
1408.08203,0.16014,0.0087
1408.14502,0.16008,0.0087
1408.20996,0.16003,0.0087
1408.28198,0.16002,0.0087
1408.349,0.16,0.0087
1408.41199,0.16001,0.0087
1408.47302,0.16002,0.0087
1408.53894,0.16002,0.0087
1408.60901,0.16,0.0087
1408.68201,0.15995,0.0087
1408.74597,0.15994,0.0087
1408.81494,0.16002,0.0087
1408.875,0.16011,0.0087
1408.94495,0.16018,0.0087
1409.00403,0.16022,0.0087
1409.073,0.16016,0.0087
1409.13,0.16015,0.0087
1409.20105,0.16018,0.0087
1409.27795,0.16029,0.0087
1409.33606,0.16035,0.0087
1409.401,0.16037,0.0087
1409.47095,0.16037,0.0087
1409.54004,0.16043,0.0087
1409.604,0.16044,0.0087
1409.677,0.16045,0.0087
1409.73706,0.16039,0.0087
1409.80103,0.16035,0.0087
1409.87097,0.16036,0.0087
1409.93701,0.16043,0.0087
1410.00696,0.16043,0.0087
1410.07104,0.16045,0.0087
1410.13599,0.16043,0.0087
1410.20496,0.16036,0.0087
1410.27405,0.1604,0.0087
1410.33496,0.16045,0.0087
1410.40405,0.16048,0.0087
1410.47705,0.16058,0.0087
1410.53406,0.1606,0.0087
1410.59998,0.16067,0.0087
1410.66699,0.16066,0.0087
1410.73804,0.16066,0.0087
1410.80103,0.16061,0.0087
1410.87,0.1606,0.0087
1410.93604,0.16068,0.0087
1411.00806,0.16077,0.0087
1411.06396,0.16082,0.0087
1411.14294,0.16082,0.0087
1411.20703,0.16081,0.0087
1411.26904,0.16063,0.0087
1411.33496,0.16086,0.0087
1411.40503,0.16081,0.0087
1411.46106,0.16083,0.0087
1411.53503,0.16097,0.0087
1411.60303,0.16088,0.0087
1411.67603,0.16095,0.0087
1411.73999,0.16098,0.0087
1411.802,0.16099,0.0087
1411.87,0.16108,0.0087
1411.93799,0.16106,0.0087
1412.00098,0.16109,0.0087
1412.06702,0.16107,0.0087
1412.13501,0.16106,0.0087
1412.203,0.16106,0.0087
1412.27405,0.16117,0.0087
1412.33997,0.16109,0.0087
1412.40405,0.16103,0.0087
1412.46899,0.16115,0.0087
1412.53503,0.1612,0.0087
1412.604,0.1612,0.0087
1412.67395,0.16116,0.0087
1412.73804,0.16118,0.0087
1412.80603,0.16122,0.0087
1412.86902,0.16122,0.0087
1412.93896,0.16118,0.0087
1413.00098,0.16128,0.0087
1413.073,0.16135,0.0087
1413.13403,0.16136,0.0087
1413.198,0.16145,0.0087
1413.26904,0.16145,0.0087
1413.33704,0.16138,0.0087
1413.39905,0.16138,0.0087
1413.46704,0.16089,0.0087
1413.53894,0.16168,0.0087
1413.604,0.16148,0.0087
1413.67004,0.16184,0.0087
1413.73206,0.16162,0.0087
1413.80603,0.16153,0.0087
1413.87,0.16156,0.0087
1413.93604,0.16163,0.0087
1414.00598,0.16156,0.0087
1414.07996,0.16156,0.0087
1414.14001,0.16157,0.0087
1414.20801,0.16157,0.0087
1414.27002,0.16165,0.0087
1414.33997,0.16164,0.0087
1414.41003,0.16148,0.0087
1414.47498,0.16181,0.0087
1414.53601,0.16191,0.0087
1414.599,0.16185,0.0087
1414.67395,0.1621,0.0087
1414.73499,0.16207,0.0087
1414.80396,0.16183,0.0087
1414.87097,0.16185,0.0087
1414.93201,0.16187,0.0087
1414.99695,0.1619,0.0087
1415.06494,0.16187,0.0087
1415.13,0.16185,0.0087
1415.20203,0.16185,0.0087
1415.27405,0.16186,0.0087
1415.33301,0.16197,0.0087
1415.40405,0.1619,0.0087
1415.46497,0.16201,0.0087
1415.53601,0.16208,0.0087
1415.59497,0.16214,0.0087
1415.67505,0.1622,0.0087
1415.73706,0.16215,0.0087
1415.802,0.16209,0.0087
1415.86902,0.1621,0.0087
1415.93201,0.16212,0.0087
1416.00598,0.1622,0.0087
1416.073,0.16194,0.0087
1416.14001,0.16227,0.0087
1416.203,0.16221,0.0087
1416.27405,0.16225,0.0087
1416.33606,0.16224,0.0087
1416.40503,0.16222,0.0087
1416.47595,0.16218,0.0087
1416.53003,0.16222,0.0087
1416.60706,0.16233,0.0087
1416.66602,0.16246,0.0087
1416.73206,0.1625,0.0087
1416.80798,0.16248,0.0087
1416.87195,0.16247,0.0087
1416.93396,0.16243,0.0087
1416.99902,0.16251,0.0087
1417.06799,0.16256,0.0087
1417.14099,0.16259,0.0087
1417.21594,0.16258,0.0087
1417.28796,0.1625,0.0087
1417.35901,0.16246,0.0087
1417.41797,0.16245,0.0087
1417.48596,0.16248,0.0087
1417.56494,0.16255,0.0087
1417.62695,0.16259,0.0087
1417.69897,0.1626,0.0087
1417.76404,0.16269,0.0087
1417.83398,0.16271,0.0087
1417.896,0.16279,0.0087
1417.96704,0.16279,0.0087
1418.03503,0.16279,0.0087
1418.10205,0.16279,0.0087
1418.16895,0.16279,0.0087
1418.229,0.16278,0.0087
1418.30103,0.16273,0.0087
1418.36902,0.16273,0.0087
1418.43701,0.16281,0.0087
1418.50696,0.16286,0.0087
1418.57202,0.16293,0.0087
1418.63501,0.16287,0.0087
1418.70703,0.16289,0.0087
1418.77002,0.1629,0.0087
1418.83606,0.16299,0.0087
1418.901,0.16301,0.0087
1418.96497,0.16304,0.0087
1419.03003,0.16302,0.0087
1419.10706,0.16307,0.0087
1419.17896,0.16315,0.0087
1419.23206,0.16313,0.0087
1419.297,0.16309,0.0087
1419.37097,0.16309,0.0087
1419.43994,0.16309,0.0087
1419.50696,0.16313,0.0087
1419.57605,0.16314,0.0087
1419.64001,0.1631,0.0087
1419.71704,0.16312,0.0087
1419.77698,0.16315,0.0087
1419.83801,0.16349,0.0087
1419.90601,0.16327,0.0087
1419.98303,0.16325,0.0087
1420.04199,0.16332,0.0087
1420.11401,0.16333,0.0087
1420.18201,0.16333,0.0087
1420.24805,0.16334,0.0087
1420.31006,0.16338,0.0087
1420.37598,0.16345,0.0087
1420.453,0.16346,0.0087
1420.51501,0.16346,0.0087
1420.57996,0.16345,0.0087
1420.65405,0.16344,0.0087
1420.71802,0.16344,0.0087
1420.78894,0.16346,0.0087
1420.854,0.16348,0.0087
1420.92297,0.16353,0.0087
1420.98804,0.16354,0.0087
