T,Delta,pO2
1204.54199,0.06433,0.15
1204.60498,0.0643,0.15
1204.67102,0.06401,0.15
1204.73901,0.06433,0.15
1204.80603,0.06426,0.15
1204.87903,0.06425,0.15
1204.94202,0.06428,0.15
1205.01196,0.06433,0.15
1205.07397,0.06439,0.15
1205.14697,0.06437,0.15
1205.21106,0.06435,0.15
1205.28101,0.06441,0.15
1205.349,0.06437,0.15
1205.41003,0.06439,0.15
1205.47595,0.06446,0.15
1205.54395,0.06457,0.15
1205.599,0.06452,0.15
1205.66199,0.06447,0.15
1205.72095,0.06448,0.15
1205.78796,0.06456,0.15
1205.85498,0.06459,0.15
1205.92603,0.06459,0.15
1205.98499,0.06454,0.15
1206.05798,0.06466,0.15
1206.12195,0.06467,0.15
1206.18604,0.06465,0.15
1206.24805,0.06468,0.15
1206.31799,0.06462,0.15
1206.38599,0.06464,0.15
1206.453,0.06461,0.15
1206.51794,0.06473,0.15
1206.58398,0.06481,0.15
1206.65503,0.06479,0.15
1206.72095,0.06479,0.15
1206.78699,0.06486,0.15
1206.85205,0.06485,0.15
1206.91895,0.06482,0.15
1206.99097,0.06486,0.15
1207.05005,0.06482,0.15
1207.104,0.0648,0.15
1207.17395,0.06484,0.15
1207.245,0.06494,0.15
1207.31104,0.06488,0.15
1207.37695,0.06486,0.15
1207.448,0.06504,0.15
1207.521,0.06512,0.15
1207.57996,0.06508,0.15
1207.64294,0.06501,0.15
1207.70703,0.06511,0.15
1207.76697,0.06515,0.15
1207.83899,0.06516,0.15
1207.91296,0.06513,0.15
1207.97595,0.06513,0.15
1208.04797,0.06503,0.15
1208.10901,0.06513,0.15
1208.17004,0.06515,0.15
1208.23499,0.06519,0.15
1208.30103,0.06523,0.15
1208.36902,0.06527,0.15
1208.43298,0.06519,0.15
1208.50195,0.06516,0.15
1208.56494,0.06525,0.15
1208.64294,0.06528,0.15
1208.70398,0.06527,0.15
1208.77502,0.06527,0.15
1208.84094,0.06526,0.15
1208.90796,0.06532,0.15
1208.97803,0.06536,0.15
1209.04102,0.0654,0.15
1209.104,0.06527,0.15
1209.17297,0.06525,0.15
1209.23706,0.06547,0.15
1209.30603,0.0655,0.15
1209.36902,0.06541,0.15
1209.42798,0.06543,0.15
1209.50806,0.06541,0.15
1209.56104,0.06573,0.15
1209.63098,0.0656,0.15
1209.69604,0.0655,0.15
1209.76099,0.06544,0.15
1209.82397,0.06559,0.15
1209.89099,0.06565,0.15
1209.94897,0.06561,0.15
1210.01294,0.06559,0.15
1210.08801,0.06561,0.15
1210.13794,0.06567,0.15
1210.20605,0.06569,0.15
1210.271,0.06566,0.15
1210.34302,0.06565,0.15
1210.40405,0.06567,0.15
1210.46802,0.06569,0.15
1210.53796,0.06571,0.15
1210.60596,0.06576,0.15
1210.677,0.06571,0.15
1210.75,0.06579,0.15
1210.82104,0.06578,0.15
1210.88501,0.06573,0.15
1210.95801,0.06582,0.15
1211.01794,0.06581,0.15
1211.09094,0.06579,0.15
1211.14905,0.06583,0.15
1211.21497,0.06584,0.15
1211.27905,0.06606,0.15
1211.34302,0.06609,0.15
1211.41101,0.06594,0.15
1211.47498,0.06603,0.15
1211.54395,0.06606,0.15
1211.61499,0.06606,0.15
1211.67798,0.06606,0.15
1211.73999,0.06608,0.15
1211.80005,0.06599,0.15
1211.86304,0.06609,0.15
1211.922,0.06611,0.15
1211.98901,0.06608,0.15
1212.05701,0.06605,0.15
1212.12598,0.066,0.15
1212.18994,0.06599,0.15
1212.25403,0.06625,0.15
1212.328,0.06621,0.15
1212.39001,0.06611,0.15
1212.453,0.06617,0.15
1212.51794,0.06628,0.15
1212.58398,0.06629,0.15
1212.65002,0.0663,0.15
1212.71399,0.06632,0.15
1212.78198,0.06627,0.15
1212.84705,0.06635,0.15
1212.90295,0.06632,0.15
1212.974,0.06635,0.15
1213.047,0.06634,0.15
1213.10901,0.06636,0.15
1213.17603,0.06639,0.15
1213.23804,0.0664,0.15
1213.31104,0.06634,0.15
1213.37195,0.06638,0.15
1213.43506,0.06647,0.15
1213.49597,0.06645,0.15
1213.55603,0.06655,0.15
1213.62805,0.06659,0.15
1213.69495,0.06652,0.15
1213.76697,0.06653,0.15
1213.83105,0.06665,0.15
1213.89404,0.06663,0.15
1213.974,0.06655,0.15
1214.04102,0.06644,0.15
1214.10803,0.06689,0.15
1214.16602,0.06665,0.15
1214.224,0.06669,0.15
1214.28503,0.0667,0.15
1214.35303,0.06665,0.15
1214.42505,0.06668,0.15
1214.48499,0.06676,0.15
1214.55298,0.06675,0.15
1214.62305,0.06672,0.15
1214.69299,0.06683,0.15
1214.76001,0.06684,0.15
1214.82397,0.06699,0.15
1214.88501,0.06657,0.15
1214.95996,0.06688,0.15
1215.01904,0.06685,0.15
1215.09094,0.06684,0.15
1215.15503,0.06692,0.15
1215.21704,0.06689,0.15
1215.28406,0.06689,0.15
1215.35205,0.06693,0.15
1215.427,0.06696,0.15
1215.49097,0.06707,0.15
1215.55798,0.06698,0.15
1215.62195,0.06702,0.15
1215.68298,0.06723,0.15
1215.75305,0.0671,0.15
1215.81897,0.06715,0.15
1215.88196,0.06712,0.15
1215.95203,0.06713,0.15
1216.01294,0.06713,0.15
1216.07703,0.0671,0.15
1216.14697,0.06718,0.15
1216.20703,0.06716,0.15
1216.28101,0.06716,0.15
1216.34802,0.0673,0.15
1216.41101,0.06717,0.15
1216.48096,0.06729,0.15
1216.55298,0.06729,0.15
1216.61304,0.06736,0.15
1216.68396,0.06735,0.15
1216.75098,0.06738,0.15
1216.81604,0.06737,0.15
1216.88196,0.06734,0.15
1216.94702,0.06741,0.15
1217.01904,0.06742,0.15
1217.08606,0.0674,0.15
1217.15405,0.06713,0.15
1217.22095,0.06753,0.15
1217.28796,0.0675,0.15
1217.35095,0.06742,0.15
1217.41699,0.0675,0.15
1217.48706,0.06755,0.15
1217.55701,0.06752,0.15
1217.62402,0.06753,0.15
1217.69104,0.06756,0.15
1217.75305,0.06759,0.15
1217.82104,0.06755,0.15
1217.88196,0.06756,0.15
1217.94495,0.06761,0.15
1218.01599,0.06764,0.15
1218.07898,0.06764,0.15
1218.16199,0.06765,0.15
1218.23804,0.0677,0.15
1218.31702,0.06768,0.15
1218.39404,0.06766,0.15
1218.47095,0.06779,0.15
1218.53503,0.06783,0.15
1218.59998,0.06776,0.15
1218.67505,0.06777,0.15
1218.73999,0.06783,0.15
1218.81201,0.06781,0.15
1218.87903,0.06781,0.15
1218.94397,0.06792,0.15
1219.01294,0.06795,0.15
1219.08606,0.06788,0.15
1219.15198,0.06788,0.15
1219.21204,0.06797,0.15
1219.27698,0.06802,0.15
1219.354,0.06794,0.15
1219.42395,0.068,0.15
1219.48596,0.06801,0.15
1219.55298,0.06801,0.15
1219.62305,0.06815,0.15
1219.698,0.06814,0.15
1219.76599,0.06809,0.15
1219.82397,0.0681,0.15
1219.88599,0.06812,0.15
1219.95496,0.06814,0.15
1220.021,0.06812,0.15
1220.08496,0.06811,0.15
1220.15698,0.06819,0.15
1220.22095,0.0683,0.15
1220.29602,0.06819,0.15
1220.35498,0.06828,0.15
1220.43103,0.06818,0.15
1220.495,0.06829,0.15
1220.56396,0.06826,0.15
1220.63,0.06839,0.15
1220.69897,0.06832,0.15
1220.76599,0.0683,0.15
1220.82202,0.06836,0.15
1220.88306,0.06843,0.15
1220.94897,0.06837,0.15
1221.01904,0.06836,0.15
1221.08606,0.06842,0.15
1221.15198,0.06843,0.15
1221.21204,0.06842,0.15
1221.27405,0.06853,0.15
1221.35205,0.06848,0.15
1221.41504,0.0685,0.15
1221.48401,0.06853,0.15
1221.55103,0.06855,0.15
1221.62195,0.06858,0.15
1221.68701,0.06861,0.15
1221.75696,0.06868,0.15
1221.81604,0.0687,0.15
1221.88599,0.06858,0.15
1221.95801,0.06862,0.15
1222.021,0.06869,0.15
1222.08899,0.06867,0.15
1222.15002,0.06866,0.15
1222.21802,0.0687,0.15
1222.28796,0.06874,0.15
1222.35095,0.06875,0.15
1222.41394,0.06879,0.15
1222.48499,0.06873,0.15
1222.547,0.06873,0.15
1222.61597,0.06887,0.15
1222.68799,0.0689,0.15
1222.75403,0.06894,0.15
1222.82104,0.06886,0.15
1222.89001,0.06888,0.15
1222.95801,0.06891,0.15
1223.02502,0.06888,0.15
1223.08899,0.0689,0.15
1223.15295,0.06903,0.15
1223.22095,0.06909,0.15
1223.29297,0.06902,0.15
1223.36206,0.06897,0.15
1223.43506,0.06898,0.15
1223.49597,0.06897,0.15
1223.56494,0.06892,0.15
1223.63098,0.069,0.15
1223.69702,0.0692,0.15
1223.76404,0.06916,0.15
1223.82898,0.06917,0.15
1223.901,0.0692,0.15
1223.96997,0.06919,0.15
1224.03296,0.06927,0.15
1224.09497,0.06925,0.15
1224.15601,0.06925,0.15
1224.229,0.06924,0.15
1224.29395,0.06925,0.15
1224.36499,0.06931,0.15
1224.427,0.06935,0.15
1224.49097,0.06926,0.15
1224.56702,0.06925,0.15
1224.63501,0.06933,0.15
1224.70203,0.06939,0.15
1224.76794,0.06937,0.15
1224.83496,0.06932,0.15
1224.90601,0.06949,0.15
1224.97595,0.0695,0.15
1225.04102,0.06945,0.15
1225.10498,0.0695,0.15
1225.177,0.06941,0.15
1225.23999,0.06951,0.15
1225.30603,0.06953,0.15
1225.38,0.06937,0.15
1225.44397,0.06936,0.15
1225.51196,0.06956,0.15
1225.58203,0.06959,0.15
1225.65906,0.06924,0.15
1225.72705,0.06953,0.15
1225.78699,0.06987,0.15
1225.854,0.06982,0.15
1225.92102,0.06973,0.15
1225.98303,0.06976,0.15
1226.05603,0.06975,0.15
1226.12305,0.06978,0.15
1226.18298,0.06987,0.15
1226.25403,0.06983,0.15
1226.31799,0.06978,0.15
1226.39294,0.06976,0.15
1226.45801,0.06978,0.15
1226.52502,0.06977,0.15
1226.58704,0.06976,0.15
1226.65503,0.06986,0.15
1226.71594,0.06988,0.15
1226.78699,0.06987,0.15
1226.85706,0.06992,0.15
1226.92798,0.06996,0.15
1226.98499,0.06994,0.15
1227.05505,0.07002,0.15
1227.11804,0.07,0.15
1227.17297,0.06999,0.15
1227.24194,0.07003,0.15
1227.31299,0.06994,0.15
1227.37695,0.07001,0.15
1227.453,0.07003,0.15
1227.51294,0.0701,0.15
1227.57605,0.07009,0.15
1227.64099,0.07007,0.15
1227.70996,0.07007,0.15
1227.77197,0.06998,0.15
1227.84399,0.07012,0.15
1227.91296,0.07024,0.15
1227.979,0.07029,0.15
1228.04199,0.0702,0.15
1228.10303,0.0702,0.15
1228.17505,0.07025,0.15
1228.24194,0.07023,0.15
1228.30298,0.07032,0.15
1228.36597,0.07031,0.15
1228.43994,0.07028,0.15
1228.50305,0.0703,0.15
1228.56995,0.07029,0.15
1228.64099,0.07038,0.15
1228.71106,0.07035,0.15
1228.77698,0.06975,0.15
1228.84705,0.07037,0.15
1228.91296,0.07049,0.15
1228.97998,0.07045,0.15
1229.04797,0.0705,0.15
1229.11304,0.07048,0.15
1229.177,0.07054,0.15
1229.24097,0.07054,0.15
1229.31104,0.07065,0.15
1229.37695,0.07071,0.15
1229.44104,0.07059,0.15
1229.51001,0.07059,0.15
1229.56897,0.07051,0.15
1229.64197,0.07068,0.15
1229.69897,0.07073,0.15
1229.76501,0.0707,0.15
1229.83899,0.07067,0.15
1229.91394,0.07066,0.15
1229.97998,0.07068,0.15
1230.04797,0.07075,0.15
1230.11096,0.0708,0.15
1230.17603,0.07076,0.15
1230.245,0.07082,0.15
1230.31604,0.07074,0.15
1230.38501,0.07079,0.15
1230.44702,0.07077,0.15
1230.51404,0.07086,0.15
1230.58105,0.07085,0.15
1230.64905,0.07094,0.15
1230.71594,0.07096,0.15
1230.78101,0.07089,0.15
1230.84705,0.07083,0.15
1230.90906,0.07091,0.15
1230.98206,0.07099,0.15
1231.04797,0.07104,0.15
1231.12097,0.07101,0.15
1231.18201,0.07096,0.15
1231.24902,0.07105,0.15
1231.31702,0.07108,0.15
1231.38,0.07108,0.15
1231.44995,0.07107,0.15
1231.51904,0.07111,0.15
1231.58704,0.07109,0.15
1231.65601,0.0711,0.15
1231.71399,0.0711,0.15
1231.776,0.07108,0.15
1231.84802,0.07128,0.15
1231.91699,0.07132,0.15
1231.97705,0.07123,0.15
1232.05505,0.07123,0.15
1232.11902,0.07124,0.15
1232.18201,0.07127,0.15
1232.24695,0.07128,0.15
1232.31799,0.07129,0.15
1232.38501,0.07129,0.15
1232.45703,0.07134,0.15
1232.51904,0.07132,0.15
1232.58496,0.07133,0.15
1232.65405,0.07144,0.15
1232.72095,0.07146,0.15
1232.79199,0.07151,0.15
1232.85901,0.07147,0.15
1232.922,0.07147,0.15
1232.99304,0.07153,0.15
1233.05701,0.07145,0.15
1233.14001,0.07152,0.15
1233.21497,0.07154,0.15
1233.28198,0.07155,0.15
1233.35303,0.07164,0.15
1233.42297,0.07161,0.15
1233.49097,0.07156,0.15
1233.56104,0.07155,0.15
1233.62402,0.07164,0.15
1233.69202,0.0717,0.15
1233.75598,0.07172,0.15
1233.82397,0.0717,0.15
1233.88794,0.07166,0.15
1233.95203,0.07173,0.15
1234.01196,0.07175,0.15
1234.06799,0.07122,0.15
1234.13696,0.07186,0.15
1234.19397,0.07199,0.15
1234.26099,0.07197,0.15
1234.32898,0.07191,0.15
1234.39795,0.07186,0.15
1234.46802,0.07189,0.15
1234.52905,0.07185,0.15
1234.60205,0.0719,0.15
1234.66699,0.07195,0.15
1234.73499,0.07187,0.15
1234.79602,0.0719,0.15
1234.86804,0.07189,0.15
1234.92603,0.07205,0.15
1234.99097,0.07206,0.15
1235.05701,0.07206,0.15
1235.125,0.07203,0.15
1235.19202,0.07207,0.15
1235.25403,0.07208,0.15
1235.32495,0.07208,0.15
1235.39905,0.07212,0.15
1235.46301,0.07211,0.15
1235.53406,0.07211,0.15
1235.58606,0.07214,0.15
1235.65601,0.07213,0.15
1235.72705,0.07212,0.15
1235.79004,0.07212,0.15
1235.854,0.07216,0.15
1235.92505,0.07218,0.15
1235.99194,0.07221,0.15
1236.05896,0.07224,0.15
1236.12805,0.07229,0.15
1236.19397,0.07231,0.15
1236.25806,0.07242,0.15
1236.31494,0.07246,0.15
1236.375,0.07236,0.15
1236.44995,0.07229,0.15
1236.50903,0.07235,0.15
1236.57397,0.07248,0.15
1236.64795,0.07244,0.15
1236.72205,0.07236,0.15
1236.78101,0.07248,0.15
1236.84204,0.07247,0.15
1236.91699,0.07251,0.15
1236.98499,0.07249,0.15
1237.05298,0.07237,0.15
1237.12305,0.07267,0.15
1237.18201,0.07259,0.15
1237.24097,0.07263,0.15
1237.31897,0.07259,0.15
1237.38904,0.07261,0.15
1237.45801,0.07262,0.15
1237.52295,0.07262,0.15
1237.59399,0.07263,0.15
1237.65906,0.07271,0.15
1237.72705,0.07286,0.15
1237.80298,0.07275,0.15
1237.86902,0.07274,0.15
1237.93201,0.07277,0.15
1238.00305,0.07276,0.15
1238.06494,0.07277,0.15
1238.12805,0.07278,0.15
1238.19995,0.0728,0.15
1238.25903,0.07292,0.15
1238.32703,0.07293,0.15
1238.39795,0.07292,0.15
1238.45996,0.0729,0.15
1238.52502,0.07294,0.15
1238.59302,0.07298,0.15
1238.66003,0.07294,0.15
1238.72205,0.07292,0.15
1238.79797,0.07342,0.15
1238.86096,0.07296,0.15
1238.93396,0.07304,0.15
1239.00098,0.07306,0.15
1239.06299,0.07303,0.15
1239.13599,0.07304,0.15
1239.19995,0.07308,0.15
1239.26599,0.07311,0.15
1239.33105,0.07311,0.15
1239.401,0.07314,0.15
1239.45996,0.07321,0.15
1239.53101,0.07321,0.15
1239.59399,0.07317,0.15
1239.66394,0.07321,0.15
1239.73096,0.07326,0.15
1239.79602,0.07328,0.15
1239.86096,0.0733,0.15
1239.92896,0.07327,0.15
1239.99402,0.07325,0.15
1240.05701,0.07328,0.15
1240.11902,0.07331,0.15
1240.18994,0.07337,0.15
1240.24402,0.07337,0.15
1240.32104,0.07338,0.15
1240.39001,0.07335,0.15
1240.45801,0.07343,0.15
1240.521,0.07346,0.15
1240.57996,0.07348,0.15
1240.65405,0.07354,0.15
1240.72302,0.0735,0.15
1240.78101,0.07348,0.15
1240.84802,0.07356,0.15
1240.91101,0.07357,0.15
1240.97498,0.07351,0.15
1241.04297,0.07347,0.15
1241.10596,0.07363,0.15
1241.177,0.07372,0.15
1241.245,0.07365,0.15
1241.31396,0.07359,0.15
1241.38098,0.07358,0.15
1241.44299,0.0737,0.15
1241.51001,0.07373,0.15
1241.57605,0.0737,0.15
1241.63904,0.07378,0.15
1241.70898,0.07385,0.15
1241.77502,0.07379,0.15
1241.83801,0.07374,0.15
1241.91101,0.07381,0.15
1241.97095,0.07381,0.15
1242.04395,0.07386,0.15
1242.10498,0.07394,0.15
1242.17102,0.07382,0.15
1242.245,0.07386,0.15
1242.30298,0.07391,0.15
1242.37195,0.07389,0.15
1242.44202,0.07388,0.15
1242.50598,0.07341,0.15
1242.56702,0.07403,0.15
1242.64001,0.0742,0.15
1242.70801,0.0742,0.15
1242.76794,0.07408,0.15
1242.83496,0.07407,0.15
1242.901,0.07409,0.15
1242.96802,0.07407,0.15
1243.03296,0.07412,0.15
1243.099,0.07411,0.15
1243.16504,0.07412,0.15
1243.23401,0.07416,0.15
1243.30103,0.07415,0.15
1243.35999,0.07419,0.15
1243.427,0.07424,0.15
1243.495,0.07417,0.15
1243.55505,0.07425,0.15
1243.62903,0.07429,0.15
1243.69995,0.07431,0.15
1243.76294,0.07432,0.15
1243.82703,0.07428,0.15
1243.90002,0.07427,0.15
1243.96301,0.07439,0.15
1244.02698,0.07435,0.15
1244.09204,0.07441,0.15
1244.16699,0.07423,0.15
1244.23096,0.07446,0.15
1244.29504,0.07453,0.15
1244.35901,0.07449,0.15
1244.42505,0.07444,0.15
1244.49097,0.07441,0.15
1244.56006,0.07445,0.15
1244.62598,0.07448,0.15
1244.69397,0.07459,0.15
1244.76001,0.0746,0.15
1244.83496,0.07459,0.15
1244.901,0.07459,0.15
1244.95703,0.07453,0.15
1245.02905,0.07459,0.15
1245.099,0.07461,0.15
1245.16504,0.07469,0.15
1245.23206,0.07468,0.15
1245.30298,0.0747,0.15
1245.36206,0.07472,0.15
1245.42603,0.07475,0.15
1245.49902,0.07484,0.15
1245.56604,0.07469,0.15
1245.63306,0.07465,0.15
1245.69495,0.07482,0.15
1245.76099,0.07484,0.15
1245.82703,0.07483,0.15
1245.89502,0.07482,0.15
1245.96399,0.07481,0.15
1246.021,0.07488,0.15
1246.09094,0.07487,0.15
1246.16199,0.0749,0.15
1246.229,0.07497,0.15
1246.30298,0.07495,0.15
1246.35706,0.07497,0.15
1246.43005,0.07499,0.15
1246.49902,0.07502,0.15
1246.56104,0.07502,0.15
1246.62903,0.07504,0.15
1246.69604,0.07504,0.15
1246.76001,0.07505,0.15
1246.83398,0.07504,0.15
1246.896,0.07504,0.15
1246.95801,0.07508,0.15
1247.03101,0.07508,0.15
1247.09399,0.07513,0.15
1247.16199,0.07511,0.15
1247.22803,0.07515,0.15
1247.30005,0.07523,0.15
1247.36304,0.07521,0.15
1247.43799,0.07525,0.15
1247.49402,0.07529,0.15
1247.56396,0.07528,0.15
1247.62903,0.07528,0.15
1247.69604,0.0753,0.15
1247.75806,0.07534,0.15
1247.82495,0.0753,0.15
1247.896,0.07537,0.15
1247.95203,0.07536,0.15
1248.02905,0.07527,0.15
1248.08606,0.07533,0.15
1248.15796,0.07545,0.15
1248.22302,0.07552,0.15
1248.28796,0.07549,0.15
1248.35205,0.07549,0.15
1248.422,0.07555,0.15
1248.49097,0.07555,0.15
1248.55798,0.07555,0.15
1248.62195,0.07558,0.15
1248.68604,0.07557,0.15
1248.75403,0.07553,0.15
1248.81897,0.07558,0.15
1248.89001,0.0756,0.15
1248.95801,0.07555,0.15
1249.02405,0.0756,0.15
1249.08704,0.07568,0.15
1249.15002,0.07565,0.15
1249.21704,0.07567,0.15
1249.28894,0.07571,0.15
1249.35095,0.07577,0.15
1249.41797,0.07577,0.15
1249.48596,0.07572,0.15
1249.54602,0.07584,0.15
1249.61694,0.07588,0.15
1249.68799,0.07584,0.15
1249.75098,0.07586,0.15
1249.81201,0.07585,0.15
1249.88,0.07591,0.15
1249.94604,0.07591,0.15
1250.02002,0.07591,0.15
1250.08105,0.07588,0.15
1250.14795,0.07584,0.15
1250.21704,0.07594,0.15
1250.28198,0.07599,0.15
1250.35205,0.07605,0.15
1250.41296,0.07606,0.15
1250.48901,0.07607,0.15
1250.55603,0.07609,0.15
1250.62,0.07603,0.15
1250.68799,0.07606,0.15
1250.76001,0.07607,0.15
1250.82104,0.07607,0.15
1250.89099,0.07624,0.15
1250.953,0.07622,0.15
1251.021,0.07622,0.15
1251.09094,0.07613,0.15
1251.15906,0.07618,0.15
1251.22205,0.07619,0.15
1251.28894,0.07619,0.15
1251.35596,0.0763,0.15
1251.42297,0.07633,0.15
1251.48596,0.07626,0.15
1251.55505,0.07632,0.15
1251.61597,0.07634,0.15
1251.68799,0.0764,0.15
1251.75,0.07644,0.15
1251.81299,0.07636,0.15
1251.88196,0.07641,0.15
1251.94897,0.0765,0.15
1252.01294,0.07649,0.15
1252.08203,0.07644,0.15
1252.14294,0.07641,0.15
1252.20898,0.07641,0.15
1252.26794,0.07644,0.15
1252.34497,0.07651,0.15
1252.41199,0.07655,0.15
1252.47302,0.07666,0.15
1252.54395,0.07661,0.15
1252.61499,0.07657,0.15
1252.67896,0.07663,0.15
1252.73901,0.07656,0.15
1252.81396,0.07668,0.15
1252.87805,0.07679,0.15
1252.93799,0.07675,0.15
1253.01196,0.07672,0.15
1253.07495,0.07672,0.15
1253.14099,0.07676,0.15
1253.20801,0.07671,0.15
1253.27405,0.07675,0.15
1253.33997,0.07677,0.15
1253.41101,0.07676,0.15
1253.479,0.07678,0.15
1253.54297,0.07684,0.15
1253.61206,0.07679,0.15
1253.68201,0.07687,0.15
1253.74597,0.07695,0.15
1253.81494,0.07694,0.15
1253.88306,0.07696,0.15
1253.95398,0.07698,0.15
1254.00696,0.077,0.15
1254.08105,0.07699,0.15
1254.15405,0.07705,0.15
1254.20898,0.07702,0.15
1254.28406,0.07704,0.15
1254.34705,0.077,0.15
1254.41699,0.07694,0.15
1254.479,0.0771,0.15
1254.547,0.0772,0.15
1254.61206,0.07717,0.15
1254.68103,0.07717,0.15
1254.74902,0.07715,0.15
1254.80701,0.0772,0.15
1254.87598,0.07721,0.15
1254.95105,0.07726,0.15
1255.01599,0.07725,0.15
1255.07898,0.07731,0.15
1255.146,0.07737,0.15
1255.20496,0.07728,0.15
1255.27795,0.07719,0.15
1255.33606,0.07725,0.15
1255.40198,0.07731,0.15
1255.46802,0.07737,0.15
1255.53894,0.07743,0.15
1255.60901,0.07745,0.15
1255.67297,0.07742,0.15
1255.73804,0.07747,0.15
1255.797,0.07753,0.15
1255.87402,0.07746,0.15
1255.94202,0.07751,0.15
1255.99902,0.07759,0.15
1256.07202,0.07748,0.15
1256.13794,0.07753,0.15
1256.20996,0.0776,0.15
1256.27502,0.07765,0.15
1256.33704,0.07756,0.15
1256.40698,0.07756,0.15
1256.46899,0.07764,0.15
1256.53406,0.07769,0.15
1256.60706,0.07773,0.15
1256.67297,0.07789,0.15
1256.73901,0.07723,0.15
1256.80505,0.07762,0.15
1256.86694,0.07767,0.15
1256.94202,0.07783,0.15
1257.00305,0.07794,0.15
1257.06702,0.07727,0.15
1257.13403,0.07794,0.15
1257.19897,0.07797,0.15
1257.26794,0.07788,0.15
1257.33801,0.07787,0.15
1257.40295,0.07799,0.15
1257.46399,0.078,0.15
1257.53406,0.07799,0.15
1257.59705,0.078,0.15
1257.66602,0.07795,0.15
1257.73706,0.07798,0.15
1257.80603,0.07801,0.15
1257.86694,0.0781,0.15
1257.927,0.07806,0.15
1257.99304,0.07803,0.15
1258.06396,0.07803,0.15
1258.13098,0.07805,0.15
1258.20203,0.07806,0.15
1258.26904,0.07807,0.15
1258.33301,0.07817,0.15
1258.40295,0.07822,0.15
1258.46704,0.07805,0.15
1258.53406,0.07821,0.15
1258.604,0.0783,0.15
1258.66797,0.07825,0.15
1258.73999,0.07828,0.15
1258.80701,0.07829,0.15
1258.86597,0.07827,0.15
1258.93396,0.07825,0.15
1259.005,0.07824,0.15
1259.06995,0.07829,0.15
1259.13098,0.07834,0.15
1259.20398,0.0784,0.15
1259.26794,0.07836,0.15
1259.33704,0.07853,0.15
1259.40503,0.07841,0.15
1259.46704,0.07847,0.15
1259.54004,0.0785,0.15
1259.60596,0.07847,0.15
1259.67102,0.07842,0.15
1259.74097,0.07842,0.15
1259.80701,0.07854,0.15
1259.87402,0.07854,0.15
1259.93799,0.07844,0.15
1260.00806,0.07855,0.15
1260.07495,0.07863,0.15
1260.13904,0.07852,0.15
1260.20996,0.07859,0.15
1260.27905,0.07863,0.15
1260.35205,0.07865,0.15
1260.41101,0.07863,0.15
1260.479,0.07869,0.15
1260.53198,0.07874,0.15
1260.60999,0.07876,0.15
1260.66895,0.07877,0.15
1260.74402,0.07876,0.15
1260.80396,0.07879,0.15
1260.87402,0.07883,0.15
1260.94202,0.07883,0.15
1261.00903,0.0788,0.15
1261.08301,0.0788,0.15
1261.14502,0.07877,0.15
1261.21399,0.07888,0.15
1261.27002,0.07882,0.15
1261.33899,0.07887,0.15
1261.40906,0.07894,0.15
1261.48206,0.07893,0.15
1261.54395,0.07897,0.15
1261.61206,0.07904,0.15
1261.677,0.07912,0.15
1261.75098,0.07908,0.15
1261.81494,0.07915,0.15
1261.88,0.07915,0.15
1261.94995,0.07904,0.15
1262.01294,0.07907,0.15
1262.07703,0.07908,0.15
1262.15295,0.07918,0.15
1262.21594,0.07921,0.15
1262.28296,0.07917,0.15
1262.33899,0.07914,0.15
1262.40698,0.07914,0.15
1262.47205,0.07919,0.15
1262.55005,0.07925,0.15
1262.61096,0.0793,0.15
1262.68005,0.07931,0.15
1262.74597,0.07934,0.15
1262.81702,0.07929,0.15
1262.88098,0.07923,0.15
1262.94202,0.07941,0.15
1263.00903,0.07941,0.15
1263.07996,0.07937,0.15
1263.14697,0.07938,0.15
1263.20898,0.07935,0.15
1263.27905,0.07937,0.15
1263.349,0.07939,0.15
1263.40698,0.07943,0.15
1263.474,0.07949,0.15
1263.54004,0.07949,0.15
1263.60999,0.07955,0.15
1263.677,0.07953,0.15
1263.74304,0.07958,0.15
1263.81299,0.07958,0.15
1263.87903,0.0795,0.15
1263.94397,0.07967,0.15
1264.00305,0.07974,0.15
1264.07495,0.07969,0.15
1264.13098,0.07969,0.15
1264.21106,0.07966,0.15
1264.27698,0.07966,0.15
1264.34497,0.07966,0.15
1264.41296,0.07962,0.15
1264.474,0.07979,0.15
1264.53503,0.07987,0.15
1264.599,0.07982,0.15
1264.66797,0.0798,0.15
1264.73206,0.07992,0.15
1264.797,0.07992,0.15
1264.86401,0.07987,0.15
1264.93799,0.07986,0.15
1265.00696,0.07991,0.15
1265.07495,0.07991,0.15
1265.13196,0.07997,0.15
1265.21399,0.07996,0.15
1265.27795,0.07993,0.15
1265.34399,0.08006,0.15
1265.41504,0.08003,0.15
1265.47498,0.08005,0.15
1265.54602,0.07992,0.15
1265.60901,0.07993,0.15
1265.71106,0.08004,0.15
1265.82397,0.08008,0.15
1265.922,0.08018,0.15
1266.01196,0.08019,0.15
1266.09595,0.08022,0.15
1266.18005,0.08023,0.15
1266.25806,0.08027,0.15
1266.31299,0.0802,0.15
1266.38904,0.0803,0.15
1266.45801,0.08024,0.15
1266.52197,0.08024,0.15
1266.59998,0.08029,0.15
1266.66797,0.08032,0.15
1266.73804,0.08036,0.15
1266.80005,0.0804,0.15
1266.87598,0.08034,0.15
1266.94397,0.08052,0.15
1267.02002,0.08057,0.15
1267.08704,0.08042,0.15
1267.16003,0.0805,0.15
