T,Delta,pO2
357.013,-1.38E-04,0.208
357.07901,-1.44E-04,0.208
357.15201,-1.42E-04,0.208
357.215,-1.30E-04,0.208
357.284,-1.50E-04,0.208
357.35199,-1.32E-04,0.208
357.414,-1.39E-04,0.208
357.48401,-1.17E-04,0.208
357.55301,-1.32E-04,0.208
357.61301,-1.41E-04,0.208
357.685,-1.43E-04,0.208
357.75601,-1.53E-04,0.208
357.82101,-1.56E-04,0.208
357.884,-1.51E-04,0.208
357.95901,-1.52E-04,0.208
358.01999,-1.65E-04,0.208
358.08401,-1.71E-04,0.208
358.15302,-8.22E-05,0.208
358.22299,-1.01E-04,0.208
358.28799,-1.24E-04,0.208
358.35901,-1.03E-04,0.208
358.42401,-1.23E-04,0.208
358.49301,-1.29E-04,0.208
358.556,-1.38E-04,0.208
358.62299,-1.31E-04,0.208
358.69,-1.17E-04,0.208
358.73801,-1.29E-04,0.208
358.80899,-1.44E-04,0.208
358.88901,-1.57E-04,0.208
358.957,-1.56E-04,0.208
359.02301,-1.62E-04,0.208
359.08499,-1.56E-04,0.208
359.15302,-1.46E-04,0.208
359.21899,-1.37E-04,0.208
359.28201,-1.30E-04,0.208
359.35199,-1.48E-04,0.208
359.418,-1.48E-04,0.208
359.48499,-1.29E-04,0.208
359.565,-1.43E-04,0.208
359.617,-1.35E-04,0.208
359.68799,-1.38E-04,0.208
359.74701,-1.38E-04,0.208
359.81799,-1.49E-04,0.208
359.88901,-1.45E-04,0.208
359.944,-1.27E-04,0.208
360.01099,-1.23E-04,0.208
360.09,-1.63E-04,0.208
360.14999,-1.51E-04,0.208
360.21701,-1.35E-04,0.208
360.28,-1.39E-04,0.208
360.34799,-1.48E-04,0.208
360.41199,-1.24E-04,0.208
360.478,-1.32E-04,0.208
360.54599,-1.44E-04,0.208
360.61401,-1.53E-04,0.208
360.68701,-1.63E-04,0.208
360.74899,-1.52E-04,0.208
360.81,-1.46E-04,0.208
360.88599,-1.38E-04,0.208
360.95001,-1.50E-04,0.208
361.01999,-1.52E-04,0.208
361.07599,-1.72E-04,0.208
361.14301,-1.65E-04,0.208
361.20999,-1.60E-04,0.208
361.28601,-1.29E-04,0.208
361.35501,-1.48E-04,0.208
361.42099,-1.74E-04,0.208
361.48901,-1.74E-04,0.208
361.552,-1.67E-04,0.208
361.617,-1.50E-04,0.208
361.69199,-1.44E-04,0.208
361.76199,-1.44E-04,0.208
361.82501,-1.49E-04,0.208
361.892,-1.38E-04,0.208
361.95499,-1.23E-04,0.208
362.02701,-1.35E-04,0.208
362.08701,-1.25E-04,0.208
362.155,-1.17E-04,0.208
362.22299,-1.34E-04,0.208
362.284,-1.41E-04,0.208
362.34201,-1.52E-04,0.208
362.405,-1.35E-04,0.208
362.48999,-1.24E-04,0.208
362.55499,-1.60E-04,0.208
362.621,-1.57E-04,0.208
362.67999,-1.80E-04,0.208
362.73599,-1.84E-04,0.208
362.82199,-1.45E-04,0.208
362.88199,-1.55E-04,0.208
362.95801,-1.52E-04,0.208
363.02301,-1.34E-04,0.208
363.09201,-1.38E-04,0.208
363.15601,-1.38E-04,0.208
363.224,-1.21E-04,0.208
363.28699,-1.50E-04,0.208
363.36499,-1.17E-04,0.208
363.42499,-1.53E-04,0.208
363.495,-1.56E-04,0.208
363.55499,-1.29E-04,0.208
363.616,-1.51E-04,0.208
363.703,-1.38E-04,0.208
363.75699,-1.62E-04,0.208
363.82599,-1.32E-04,0.208
363.89301,-1.45E-04,0.208
363.96301,-1.48E-04,0.208
364.03699,-1.62E-04,0.208
364.09698,-1.51E-04,0.208
364.16,-1.67E-04,0.208
364.22601,-1.69E-04,0.208
364.29401,-1.63E-04,0.208
364.35501,-1.58E-04,0.208
364.42499,-1.56E-04,0.208
364.48801,-1.53E-04,0.208
364.55899,-1.41E-04,0.208
364.62299,-1.63E-04,0.208
364.69699,-1.52E-04,0.208
364.76099,-1.18E-04,0.208
364.82001,-1.42E-04,0.208
364.88599,-1.48E-04,0.208
364.961,-1.58E-04,0.208
365.02499,-1.50E-04,0.208
365.08801,-1.45E-04,0.208
365.16199,-1.42E-04,0.208
365.22101,-1.44E-04,0.208
365.28699,-1.53E-04,0.208
365.362,-1.29E-04,0.208
365.423,-1.72E-04,0.208
365.48499,-1.84E-04,0.208
365.55701,-1.74E-04,0.208
365.62399,-1.71E-04,0.208
365.69699,-1.32E-04,0.208
365.759,-1.34E-04,0.208
365.828,-1.39E-04,0.208
365.879,-1.23E-04,0.208
365.95099,-1.63E-04,0.208
366.01501,-1.43E-04,0.208
366.09299,-1.37E-04,0.208
366.15399,-1.44E-04,0.208
366.22501,-1.48E-04,0.208
366.29001,-1.65E-04,0.208
366.36099,-1.90E-04,0.208
366.43301,-1.60E-04,0.208
366.495,-1.53E-04,0.208
366.556,-1.60E-04,0.208
366.62799,-1.59E-04,0.208
366.69101,-1.63E-04,0.208
366.75601,-1.71E-04,0.208
366.81799,-1.69E-04,0.208
366.88901,-1.53E-04,0.208
366.95801,-1.32E-04,0.208
367.026,-1.17E-04,0.208
367.091,-1.41E-04,0.208
367.16199,-1.52E-04,0.208
367.224,-1.65E-04,0.208
367.293,-1.65E-04,0.208
367.354,-1.44E-04,0.208
367.42599,-1.59E-04,0.208
367.496,-1.70E-04,0.208
367.556,-1.65E-04,0.208
367.621,-1.80E-04,0.208
367.69299,-1.63E-04,0.208
367.75601,-1.69E-04,0.208
367.82199,-1.80E-04,0.208
367.88599,-1.69E-04,0.208
367.95901,-1.63E-04,0.208
368.02499,-1.56E-04,0.208
368.08801,-1.53E-04,0.208
368.15601,-1.52E-04,0.208
368.21899,-1.53E-04,0.208
368.29099,-1.53E-04,0.208
368.35699,-1.44E-04,0.208
368.431,-1.31E-04,0.208
368.495,-1.52E-04,0.208
368.55701,-1.70E-04,0.208
368.62399,-1.53E-04,0.208
368.69101,-1.78E-04,0.208
368.759,-1.71E-04,0.208
368.82101,-1.41E-04,0.208
368.88,-1.69E-04,0.208
368.957,-1.66E-04,0.208
369.03,-1.69E-04,0.208
369.09,-1.66E-04,0.208
369.164,-1.71E-04,0.208
369.233,-1.48E-04,0.208
369.293,-1.42E-04,0.208
369.36099,-1.52E-04,0.208
369.42599,-1.50E-04,0.208
369.48401,-1.46E-04,0.208
369.55499,-1.41E-04,0.208
369.62399,-1.41E-04,0.208
369.68799,-1.48E-04,0.208
369.755,-1.66E-04,0.208
369.82001,-1.65E-04,0.208
369.88199,-1.69E-04,0.208
369.95401,-1.78E-04,0.208
370.02301,-1.71E-04,0.208
370.08401,-1.88E-04,0.208
370.151,-1.80E-04,0.208
370.20599,-1.77E-04,0.208
370.27802,-1.65E-04,0.208
370.35101,-1.59E-04,0.208
370.41501,-1.63E-04,0.208
370.47699,-1.63E-04,0.208
370.547,-1.60E-04,0.208
370.61301,-1.60E-04,0.208
370.67499,-1.41E-04,0.208
370.73801,-1.34E-04,0.208
370.81799,-1.18E-04,0.208
370.87799,-1.57E-04,0.208
370.94901,-1.51E-04,0.208
371.017,-1.69E-04,0.208
371.07901,-1.59E-04,0.208
371.151,-1.49E-04,0.208
371.21301,-1.59E-04,0.208
371.27802,-1.77E-04,0.208
371.34601,-1.56E-04,0.208
371.414,-1.43E-04,0.208
371.48801,-1.50E-04,0.208
371.55099,-1.67E-04,0.208
371.612,-1.67E-04,0.208
371.67801,-1.59E-04,0.208
371.73801,-1.78E-04,0.208
371.806,-1.78E-04,0.208
371.87601,-1.51E-04,0.208
371.952,-1.42E-04,0.208
372.02499,-1.55E-04,0.208
372.08499,-1.77E-04,0.208
372.151,-1.97E-04,0.208
372.21799,-1.63E-04,0.208
372.284,-1.71E-04,0.208
372.349,-1.84E-04,0.208
372.41901,-1.85E-04,0.208
372.48099,-2.11E-04,0.208
372.556,-1.97E-04,0.208
372.61401,-1.79E-04,0.208
372.67999,-1.53E-04,0.208
372.75101,-1.55E-04,0.208
372.82199,-1.42E-04,0.208
372.88501,-1.42E-04,0.208
372.95099,-1.64E-04,0.208
373.022,-1.36E-04,0.208
373.08499,-1.01E-04,0.208
373.147,-1.31E-04,0.208
373.21399,-1.73E-04,0.208
373.27499,-1.69E-04,0.208
373.34799,-1.50E-04,0.208
373.418,-1.92E-04,0.208
373.47601,-1.80E-04,0.208
373.547,-1.74E-04,0.208
373.62201,-1.83E-04,0.208
373.681,-1.81E-04,0.208
373.75,-1.86E-04,0.208
373.81299,-1.63E-04,0.208
373.884,-1.74E-04,0.208
373.95099,-1.65E-04,0.208
374.02399,-1.63E-04,0.208
374.086,-1.63E-04,0.208
374.151,-1.78E-04,0.208
374.21899,-1.74E-04,0.208
374.284,-1.80E-04,0.208
374.35699,-9.97E-05,0.208
374.42001,-1.27E-04,0.208
374.483,-1.77E-04,0.208
374.556,-1.78E-04,0.208
374.617,-1.77E-04,0.208
374.68701,-2.07E-04,0.208
374.745,-1.80E-04,0.208
374.81699,-1.90E-04,0.208
374.88199,-1.79E-04,0.208
374.952,-1.35E-04,0.208
375.01501,-1.49E-04,0.208
375.08301,-1.56E-04,0.208
375.151,-1.44E-04,0.208
375.21399,-1.56E-04,0.208
375.284,-1.65E-04,0.208
375.34799,-1.59E-04,0.208
375.41699,-1.66E-04,0.208
375.483,-1.72E-04,0.208
375.55499,-1.80E-04,0.208
375.61801,-1.86E-04,0.208
375.69,-1.94E-04,0.208
375.75201,-1.87E-04,0.208
375.81299,-1.90E-04,0.208
375.88699,-1.91E-04,0.208
375.95099,-2.05E-04,0.208
376.01801,-1.59E-04,0.208
376.08801,-1.63E-04,0.208
376.14899,-1.72E-04,0.208
376.21899,-1.91E-04,0.208
376.29199,-1.62E-04,0.208
376.34799,-1.84E-04,0.208
376.418,-1.72E-04,0.208
376.48199,-1.55E-04,0.208
376.54199,-1.53E-04,0.208
376.612,-1.59E-04,0.208
376.681,-1.58E-04,0.208
376.74799,-1.92E-04,0.208
376.81799,-2.18E-04,0.208
376.88199,-1.70E-04,0.208
376.948,-1.59E-04,0.208
377.01401,-1.74E-04,0.208
377.08499,-1.74E-04,0.208
377.15601,-1.76E-04,0.208
377.228,-1.65E-04,0.208
377.29099,-1.70E-04,0.208
377.35901,-1.83E-04,0.208
377.431,-1.83E-04,0.208
377.49799,-1.74E-04,0.208
377.55099,-1.88E-04,0.208
377.629,-1.83E-04,0.208
377.685,-1.80E-04,0.208
377.759,-2.29E-04,0.208
377.82101,-2.37E-04,0.208
377.892,-1.65E-04,0.208
377.957,-1.66E-04,0.208
378.026,-1.69E-04,0.208
378.07999,-1.56E-04,0.208
378.15201,-1.44E-04,0.208
378.21701,-1.74E-04,0.208
378.284,-1.65E-04,0.208
378.354,-2.11E-04,0.208
378.41199,-1.95E-04,0.208
378.478,-1.50E-04,0.208
378.547,-1.74E-04,0.208
378.625,-2.01E-04,0.208
378.68399,-2.01E-04,0.208
378.75699,-1.63E-04,0.208
378.815,-1.77E-04,0.208
378.888,-1.85E-04,0.208
378.952,-1.77E-04,0.208
379.022,-1.76E-04,0.208
379.08301,-1.84E-04,0.208
379.14999,-1.83E-04,0.208
379.20999,-1.66E-04,0.208
379.28101,-1.32E-04,0.208
379.34601,-1.37E-04,0.208
379.41699,-2.14E-04,0.208
379.479,-2.12E-04,0.208
379.54401,-1.97E-04,0.208
379.60699,-1.80E-04,0.208
379.68201,-1.63E-04,0.208
379.745,-1.90E-04,0.208
379.80801,-1.70E-04,0.208
379.88101,-1.80E-04,0.208
379.939,-1.94E-04,0.208
380.01199,-2.22E-04,0.208
380.073,-2.08E-04,0.208
380.142,-1.36E-04,0.208
380.20901,-1.50E-04,0.208
380.285,-1.73E-04,0.208
380.35199,-1.85E-04,0.208
380.41599,-2.13E-04,0.208
380.478,-1.95E-04,0.208
380.54599,-1.85E-04,0.208
380.61899,-1.79E-04,0.208
380.68201,-1.65E-04,0.208
380.74399,-1.57E-04,0.208
380.802,-1.95E-04,0.208
380.871,-2.21E-04,0.208
380.93799,-1.93E-04,0.208
381.01901,-1.60E-04,0.208
381.086,-1.34E-04,0.208
381.14999,-1.43E-04,0.208
381.21399,-1.63E-04,0.208
381.28201,-1.92E-04,0.208
381.34299,-2.13E-04,0.208
381.41501,-2.13E-04,0.208
381.48099,-1.86E-04,0.208
381.547,-1.55E-04,0.208
381.621,-1.59E-04,0.208
381.67801,-1.74E-04,0.208
381.74301,-1.93E-04,0.208
381.80499,-2.01E-04,0.208
381.87399,-1.85E-04,0.208
381.93799,-2.30E-04,0.208
382.01199,-1.86E-04,0.208
382.077,-1.56E-04,0.208
382.14801,-1.71E-04,0.208
382.20999,-2.01E-04,0.208
382.284,-1.83E-04,0.208
382.34698,-1.97E-04,0.208
382.41599,-2.28E-04,0.208
382.483,-2.05E-04,0.208
382.54001,-1.97E-04,0.208
382.616,-2.32E-04,0.208
382.67499,-2.15E-04,0.208
382.746,-1.85E-04,0.208
382.81,-1.64E-04,0.208
382.87701,-1.41E-04,0.208
382.94699,-1.72E-04,0.208
383.004,-1.88E-04,0.208
383.077,-1.84E-04,0.208
383.13901,-3.06E-04,0.208
383.22,-1.73E-04,0.208
383.28201,-1.07E-04,0.208
383.353,-1.51E-04,0.208
383.41299,-1.73E-04,0.208
383.474,-1.62E-04,0.208
383.54001,-1.90E-04,0.208
383.61499,-2.11E-04,0.208
383.68201,-1.87E-04,0.208
383.74799,-1.52E-04,0.208
383.81201,-2.07E-04,0.208
383.87201,-1.95E-04,0.208
383.948,-1.95E-04,0.208
384.01099,-2.07E-04,0.208
384.08301,-1.90E-04,0.208
384.146,-1.77E-04,0.208
384.21201,-1.52E-04,0.208
384.27899,-1.98E-04,0.208
384.34799,-1.95E-04,0.208
384.41699,-1.90E-04,0.208
384.47601,-1.71E-04,0.208
384.54401,-1.73E-04,0.208
384.61401,-1.92E-04,0.208
384.68399,-2.11E-04,0.208
384.742,-2.34E-04,0.208
384.81699,-2.15E-04,0.208
384.87601,-2.16E-04,0.208
384.948,-1.98E-04,0.208
385.01999,-1.73E-04,0.208
385.08301,-1.67E-04,0.208
385.15799,-1.76E-04,0.208
385.216,-1.69E-04,0.208
385.28299,-1.69E-04,0.208
385.34399,-1.97E-04,0.208
385.41501,-1.87E-04,0.208
385.48401,-1.78E-04,0.208
385.543,-1.98E-04,0.208
385.61401,-2.15E-04,0.208
385.677,-1.77E-04,0.208
385.74899,-2.11E-04,0.208
385.81601,-2.01E-04,0.208
385.88699,-2.11E-04,0.208
385.95001,-2.34E-04,0.208
386.013,-2.12E-04,0.208
386.08301,-1.98E-04,0.208
386.15302,-2.01E-04,0.208
386.21799,-1.98E-04,0.208
386.28101,-1.20E-04,0.208
386.34799,-2.05E-04,0.208
386.42099,-1.98E-04,0.208
386.483,-1.86E-04,0.208
386.54999,-1.98E-04,0.208
386.62299,-1.71E-04,0.208
386.68701,-2.04E-04,0.208
386.75299,-1.86E-04,0.208
386.82101,-1.78E-04,0.208
386.883,-1.78E-04,0.208
386.952,-2.09E-04,0.208
387.021,-2.14E-04,0.208
387.08401,-2.14E-04,0.208
387.151,-2.06E-04,0.208
387.216,-2.02E-04,0.208
387.284,-2.07E-04,0.208
387.35699,-2.05E-04,0.208
387.41901,-2.01E-04,0.208
387.483,-1.84E-04,0.208
387.55099,-1.65E-04,0.208
387.62299,-2.05E-04,0.208
387.685,-1.97E-04,0.208
387.75101,-1.93E-04,0.208
387.81201,-2.12E-04,0.208
387.884,-2.16E-04,0.208
387.94501,-2.11E-04,0.208
388.01801,-2.15E-04,0.208
388.08401,-1.93E-04,0.208
388.14899,-1.84E-04,0.208
388.211,-2.08E-04,0.208
388.28,-2.09E-04,0.208
388.34799,-2.07E-04,0.208
388.42001,-2.05E-04,0.208
388.48401,-1.90E-04,0.208
388.55701,-1.79E-04,0.208
388.621,-1.76E-04,0.208
388.68701,-1.84E-04,0.208
388.74899,-1.79E-04,0.208
388.82199,-1.81E-04,0.208
388.888,-1.95E-04,0.208
388.953,-1.99E-04,0.208
389.01801,-2.04E-04,0.208
389.086,-2.12E-04,0.208
389.155,-2.28E-04,0.208
389.21899,-2.08E-04,0.208
389.28101,-1.91E-04,0.208
389.354,-2.06E-04,0.208
389.418,-1.99E-04,0.208
389.48499,-2.40E-04,0.208
389.55499,-1.99E-04,0.208
389.61401,-1.63E-04,0.208
389.677,-1.80E-04,0.208
389.75101,-2.00E-04,0.208
389.814,-1.92E-04,0.208
389.88501,-1.85E-04,0.208
389.94299,-1.91E-04,0.208
390.01401,-2.07E-04,0.208
390.08801,-2.05E-04,0.208
390.14899,-1.83E-04,0.208
390.207,-1.92E-04,0.208
390.28,-2.04E-04,0.208
390.34799,-2.22E-04,0.208
390.41199,-2.12E-04,0.208
390.47601,-2.22E-04,0.208
390.547,-1.98E-04,0.208
390.612,-2.04E-04,0.208
390.67801,-2.07E-04,0.208
390.74701,-2.02E-04,0.208
390.81201,-1.93E-04,0.208
390.879,-1.83E-04,0.208
390.95099,-1.97E-04,0.208
391.01501,-1.91E-04,0.208
391.08499,-2.13E-04,0.208
391.14801,-2.02E-04,0.208
391.21701,-1.77E-04,0.208
391.27399,-1.81E-04,0.208
391.35101,-1.93E-04,0.208
391.41699,-1.95E-04,0.208
391.48499,-2.16E-04,0.208
391.54999,-2.28E-04,0.208
391.61499,-2.07E-04,0.208
391.67999,-2.08E-04,0.208
391.74399,-2.11E-04,0.208
391.80899,-2.23E-04,0.208
391.88699,-1.77E-04,0.208
391.94199,-1.95E-04,0.208
392.013,-2.28E-04,0.208
392.08701,-1.95E-04,0.208
392.15701,-1.81E-04,0.208
392.216,-1.95E-04,0.208
392.28299,-2.05E-04,0.208
392.353,-2.14E-04,0.208
392.41599,-1.69E-04,0.208
392.483,-1.57E-04,0.208
392.556,-1.69E-04,0.208
392.621,-2.05E-04,0.208
392.681,-2.09E-04,0.208
392.745,-2.07E-04,0.208
392.814,-2.15E-04,0.208
392.87701,-2.18E-04,0.208
392.94699,-2.32E-04,0.208
393.026,-2.27E-04,0.208
393.07901,-2.14E-04,0.208
393.146,-2.40E-04,0.208
393.21201,-2.26E-04,0.208
393.28299,-2.11E-04,0.208
393.35501,-1.90E-04,0.208
393.41599,-1.64E-04,0.208
393.479,-1.86E-04,0.208
393.54099,-1.85E-04,0.208
393.61301,-1.99E-04,0.208
393.67899,-2.22E-04,0.208
393.742,-2.06E-04,0.208
393.81799,-2.32E-04,0.208
393.87399,-2.21E-04,0.208
393.94601,-1.91E-04,0.208
394.013,-2.04E-04,0.208
394.07501,-2.01E-04,0.208
394.14401,-2.20E-04,0.208
394.211,-2.32E-04,0.208
394.27301,-2.09E-04,0.208
394.34,-2.05E-04,0.208
394.41501,-1.81E-04,0.208
394.48801,-2.00E-04,0.208
394.55399,-2.13E-04,0.208
394.61499,-2.16E-04,0.208
394.68399,-2.27E-04,0.208
394.75699,-1.94E-04,0.208
394.80899,-1.94E-04,0.208
394.88599,-1.95E-04,0.208
394.95401,-1.88E-04,0.208
395.021,-2.41E-04,0.208
395.09299,-2.07E-04,0.208
395.15701,-2.15E-04,0.208
395.21899,-2.22E-04,0.208
395.285,-2.12E-04,0.208
395.353,-2.23E-04,0.208
395.41901,-2.76E-04,0.208
395.48099,-1.92E-04,0.208
395.55701,-1.60E-04,0.208
395.61899,-1.88E-04,0.208
395.68799,-1.98E-04,0.208
395.75,-2.01E-04,0.208
395.81201,-2.20E-04,0.208
395.884,-2.12E-04,0.208
395.95099,-2.07E-04,0.208
396.01801,-2.12E-04,0.208
396.08301,-2.28E-04,0.208
396.14401,-2.30E-04,0.208
396.21201,-2.08E-04,0.208
396.27802,-2.11E-04,0.208
396.35199,-2.07E-04,0.208
396.41299,-2.12E-04,0.208
396.48001,-2.20E-04,0.208
396.547,-2.19E-04,0.208
396.61401,-2.74E-04,0.208
396.68399,-2.61E-04,0.208
396.74301,-2.28E-04,0.208
396.811,-1.87E-04,0.208
396.88101,-2.49E-04,0.208
396.95599,-2.29E-04,0.208
397.009,-2.20E-04,0.208
397.08499,-2.16E-04,0.208
397.151,-1.88E-04,0.208
397.21301,-1.77E-04,0.208
397.285,-1.92E-04,0.208
397.349,-2.43E-04,0.208
397.41501,-2.36E-04,0.208
397.483,-2.08E-04,0.208
397.54999,-2.28E-04,0.208
397.62,-2.49E-04,0.208
397.681,-2.23E-04,0.208
397.746,-2.13E-04,0.208
397.814,-2.13E-04,0.208
397.88,-1.84E-04,0.208
397.952,-2.47E-04,0.208
398.017,-2.12E-04,0.208
398.08499,-1.84E-04,0.208
398.151,-2.22E-04,0.208
398.21899,-2.19E-04,0.208
398.28699,-2.21E-04,0.208
398.35901,-2.22E-04,0.208
398.422,-2.05E-04,0.208
398.48099,-2.07E-04,0.208
398.552,-1.95E-04,0.208
398.62,-2.25E-04,0.208
398.68701,-2.55E-04,0.208
398.75299,-2.22E-04,0.208
398.815,-2.06E-04,0.208
398.879,-2.40E-04,0.208
398.948,-2.22E-04,0.208
399.01099,-2.33E-04,0.208
399.08301,-2.36E-04,0.208
399.146,-1.99E-04,0.208
399.21799,-2.18E-04,0.208
399.28,-2.19E-04,0.208
399.35199,-2.20E-04,0.208
399.418,-2.37E-04,0.208
399.48199,-1.98E-04,0.208
399.54901,-1.86E-04,0.208
399.61499,-2.33E-04,0.208
399.68399,-2.49E-04,0.208
399.746,-2.53E-04,0.208
399.80899,-2.42E-04,0.208
399.879,-2.32E-04,0.208
399.944,-2.32E-04,0.208
400.013,-2.11E-04,0.208
400.08801,-2.00E-04,0.208
400.151,-2.20E-04,0.208
400.21301,-2.19E-04,0.208
400.276,-1.86E-04,0.208
400.34201,-2.18E-04,0.208
400.41699,-2.15E-04,0.208
400.48001,-2.20E-04,0.208
400.54501,-2.19E-04,0.208
400.62,-2.19E-04,0.208
400.68701,-2.18E-04,0.208
400.74701,-2.18E-04,0.208
400.81601,-2.44E-04,0.208
400.88,-2.44E-04,0.208
400.952,-2.63E-04,0.208
401.02499,-2.55E-04,0.208
401.082,-2.04E-04,0.208
401.147,-2.34E-04,0.208
401.21799,-2.57E-04,0.208
401.28101,-2.13E-04,0.208
401.35001,-1.59E-04,0.208
401.41199,-1.72E-04,0.208
401.47699,-2.28E-04,0.208
401.543,-2.60E-04,0.208
401.621,-2.22E-04,0.208
401.681,-2.23E-04,0.208
401.74399,-2.36E-04,0.208
401.81201,-2.27E-04,0.208
401.884,-2.28E-04,0.208
401.94901,-2.44E-04,0.208
402.008,-2.47E-04,0.208
402.07999,-2.07E-04,0.208
402.14999,-2.05E-04,0.208
402.21399,-2.16E-04,0.208
402.28,-2.16E-04,0.208
402.34799,-2.19E-04,0.208
402.418,-2.32E-04,0.208
402.478,-2.32E-04,0.208
402.55099,-2.26E-04,0.208
402.61899,-2.19E-04,0.208
402.68201,-2.37E-04,0.208
402.75201,-2.68E-04,0.208
402.81299,-2.19E-04,0.208
402.87399,-2.09E-04,0.208
402.948,-2.19E-04,0.208
403.01501,-2.70E-04,0.208
403.07901,-2.77E-04,0.208
403.14401,-2.19E-04,0.208
403.21399,-1.91E-04,0.208
403.285,-1.56E-04,0.208
403.35001,-2.22E-04,0.208
403.418,-2.22E-04,0.208
403.48199,-2.26E-04,0.208
403.54901,-2.39E-04,0.208
403.60699,-2.53E-04,0.208
403.67999,-2.56E-04,0.208
403.741,-2.56E-04,0.208
403.802,-2.41E-04,0.208
403.87299,-2.29E-04,0.208
403.93701,-2.37E-04,0.208
404.01001,-2.32E-04,0.208
404.07999,-2.30E-04,0.208
404.142,-2.22E-04,0.208
404.20599,-2.41E-04,0.208
404.28,-2.46E-04,0.208
404.34698,-2.34E-04,0.208
404.40601,-2.20E-04,0.208
404.47501,-2.11E-04,0.208
404.54501,-2.64E-04,0.208
404.60501,-2.29E-04,0.208
404.67999,-2.49E-04,0.208
404.74799,-2.67E-04,0.208
404.815,-2.13E-04,0.208
404.875,-1.95E-04,0.208
404.94699,-2.22E-04,0.208
405.01501,-2.53E-04,0.208
405.07599,-2.92E-04,0.208
405.147,-2.69E-04,0.208
405.211,-2.27E-04,0.208
405.28299,-2.26E-04,0.208
405.353,-2.39E-04,0.208
405.41599,-2.32E-04,0.208
405.48499,-2.28E-04,0.208
405.54999,-2.26E-04,0.208
405.621,-2.22E-04,0.208
405.68701,-2.20E-04,0.208
405.75299,-2.30E-04,0.208
405.814,-2.19E-04,0.208
405.88501,-2.36E-04,0.208
405.95099,-2.32E-04,0.208
406.021,-2.19E-04,0.208
406.078,-2.32E-04,0.208
406.15201,-2.08E-04,0.208
406.22,-2.29E-04,0.208
406.293,-2.68E-04,0.208
406.35599,-2.43E-04,0.208
406.41501,-2.61E-04,0.208
406.48499,-2.64E-04,0.208
406.55301,-2.43E-04,0.208
406.621,-2.11E-04,0.208
406.681,-1.86E-04,0.208
406.73999,-2.08E-04,0.208
406.814,-1.97E-04,0.208
406.87701,-2.15E-04,0.208
406.936,-2.34E-04,0.208
407.01001,-2.43E-04,0.208
407.07599,-2.50E-04,0.208
407.15399,-2.43E-04,0.208
407.216,-2.42E-04,0.208
407.28,-2.51E-04,0.208
407.354,-2.47E-04,0.208
407.418,-2.41E-04,0.208
407.483,-2.42E-04,0.208
407.547,-2.61E-04,0.208
407.61499,-2.60E-04,0.208
407.68201,-2.64E-04,0.208
407.74799,-2.57E-04,0.208
407.815,-2.53E-04,0.208
407.879,-2.40E-04,0.208
407.94299,-2.18E-04,0.208
408.017,-2.40E-04,0.208
408.082,-2.12E-04,0.208
408.151,-1.99E-04,0.208
408.20901,-2.13E-04,0.208
408.28601,-2.26E-04,0.208
408.353,-2.28E-04,0.208
408.42099,-2.36E-04,0.208
408.487,-2.50E-04,0.208
408.54599,-2.62E-04,0.208
408.61499,-2.48E-04,0.208
408.68301,-2.70E-04,0.208
408.74799,-2.74E-04,0.208
408.815,-2.32E-04,0.208
408.88,-2.21E-04,0.208
408.95401,-2.33E-04,0.208
409.01501,-2.63E-04,0.208
409.086,-2.40E-04,0.208
409.151,-2.41E-04,0.208
409.22101,-2.26E-04,0.208
409.27499,-2.20E-04,0.208
409.349,-2.18E-04,0.208
409.418,-2.32E-04,0.208
409.48001,-2.32E-04,0.208
409.548,-1.98E-04,0.208
409.61099,-2.01E-04,0.208
409.677,-2.47E-04,0.208
409.76001,-2.47E-04,0.208
409.81601,-2.37E-04,0.208
409.88699,-2.46E-04,0.208
409.94901,-2.49E-04,0.208
410.01599,-2.49E-04,0.208
410.078,-2.70E-04,0.208
410.14801,-2.49E-04,0.208
410.21701,-2.68E-04,0.208
410.27301,-2.47E-04,0.208
410.35101,-2.49E-04,0.208
410.41299,-2.35E-04,0.208
410.47299,-2.41E-04,0.208
410.54501,-2.58E-04,0.208
410.61301,-2.58E-04,0.208
410.68799,-1.84E-04,0.208
410.74701,-2.11E-04,0.208
410.81299,-2.28E-04,0.208
410.88199,-2.00E-04,0.208
410.948,-2.25E-04,0.208
411.01099,-2.63E-04,0.208
411.082,-2.63E-04,0.208
411.14401,-2.48E-04,0.208
411.21799,-2.61E-04,0.208
411.27802,-2.62E-04,0.208
411.34,-2.58E-04,0.208
411.41299,-2.42E-04,0.208
411.48401,-2.30E-04,0.208
411.55099,-2.44E-04,0.208
411.62,-2.43E-04,0.208
411.68301,-2.40E-04,0.208
411.74399,-2.13E-04,0.208
411.81,-2.16E-04,0.208
411.88,-2.11E-04,0.208
411.94101,-2.16E-04,0.208
412.01099,-2.57E-04,0.208
412.08301,-2.26E-04,0.208
412.14099,-2.32E-04,0.208
412.21799,-2.69E-04,0.208
412.26999,-2.61E-04,0.208
412.35101,-2.23E-04,0.208
412.423,-2.33E-04,0.208
412.479,-2.22E-04,0.208
412.53601,-2.40E-04,0.208
412.612,-2.72E-04,0.208
412.68301,-2.35E-04,0.208
412.74799,-2.55E-04,0.208
412.82001,-2.44E-04,0.208
412.88,-2.29E-04,0.208
